state,date,cases.fitted,cases.fitted.hi,cases.fitted.lo,cum.incidence,deaths,deaths.fitted,deaths.fitted.hi,deaths.fitted.lo,deaths.hi,deaths.lo,infections,infections.hi,infections.lo,severe,severe.hi,severe.lo,symptomatic,symptomatic.hi,symptomatic.lo,data.available,Rt,Rt.lo,Rt.hi,NaiveRt,NaiveRt.lo,NaiveRt.hi,cum.incidence.lo,cum.incidence.hi,index
South Carolina,2020-02-05,1.1018023934563053e-9,2.5567977958216327e-7,7.795298193760767e-13,0.5386609800002615,1.654983451908336e-11,5.446446582502421e-13,2.6027920144130025e-11,6.913020304296157e-15,2.373786649529654e-10,7.73029597439157e-13,0.5386609800002615,10.045463371376947,0.022551062115426207,1.5332892172125216e-8,2.719141821561475e-7,6.713604891427896e-10,6.182300387631745e-4,0.01087225165834373,2.7252412554773915e-5,FALSE,NA,NA,NA,NA,NA,NA,0.0031733822143741692,6.63703099459106,1
South Carolina,2020-02-06,4.618487117142954e-8,8.527890760676959e-6,8.236386035678296e-11,1.134181344309834,7.238524003986004e-10,2.5142636703090628e-11,1.1524423203245408e-9,3.5770303992815887e-13,1.0324836794757856e-8,3.389948818775686e-11,0.5964230286009399,9.56947825534477,0.030405102455694062,6.181001147725031e-7,1.0986477233318059e-5,2.722688561552684e-8,0.010745115831659947,0.18599469158680745,4.803203692298021e-4,FALSE,NA,NA,NA,NA,NA,NA,0.00811001256640835,13.136744299678362,2
South Carolina,2020-02-07,7.444574859782861e-7,9.901555871924113e-5,2.2856570606858017e-9,1.8076801123145878,1.1844333321842391e-8,4.774861337365653e-10,1.987890636671918e-8,7.533434697870037e-12,1.680013621136719e-7,5.594436984531373e-10,0.6688469769031451,8.988083228292997,0.039721944164944706,8.813907078469183e-6,1.5685207773172437e-4,3.927886682298801e-7,0.04304391208776798,0.7269655482800323,0.0020022908951787153,FALSE,NA,NA,NA,NA,NA,NA,0.01580727577561486,19.907972509396846,3
South Carolina,2020-02-08,6.626838884943934e-6,5.97751264362179e-4,3.6047618847622545e-8,2.56104872729979,9.93411150373837e-8,4.5940307750081965e-9,1.7687717288299777e-7,8.435714019944783e-11,1.3992535410481964e-6,4.766794461700665e-9,0.7462176374701683,8.709851057344292,0.051366227410813,5.9527518669635115e-5,0.0010569491442761775,2.7075184290656075e-6,0.09567582328846783,1.5463310488949893,0.004857188071016937,FALSE,3.4657359027997265,1.96897410383374,10.4251544260916,NA,NA,NA,0.027419048891750016,27.1377982441811,4
South Carolina,2020-02-09,3.480177105472133e-5,0.0024214446205275296,2.907230367069282e-7,3.3750156548995505,5.358444879569763e-7,2.9829273674191506e-8,1.0016424302689114e-6,6.016503110420205e-10,7.474177956049606e-6,2.6511556615116623e-8,0.8338080915860744,8.843803121413659,0.06743566099934414,2.497042355246757e-4,0.004399075653440538,1.1762973328865207e-5,0.1567703622065675,2.3914896281453366,0.008988206080128208,FALSE,2.7056256638669267,1.37561186002953,10.4251544260916,NA,NA,NA,0.0458074091701431,33.35563783570747,5
South Carolina,2020-02-10,1.355436059673186e-4,0.007261109450426229,1.5664797417484858e-6,4.336690957406349,2.126882665796005e-6,1.3953322947226078e-7,4.0958254965411515e-6,3.063646695026628e-9,2.9114025158628398e-5,1.0924368583156383e-7,0.9333239794159317,8.583854630310583,0.08544483388095403,7.687704198550487e-4,0.01320057072632922,3.754292215720482e-5,0.22456757009397937,3.1767450383439084,0.014173641878309835,FALSE,2.3301131879221852,1.05938935335845,10.4251544260916,NA,NA,NA,0.07370486708245856,39.31636840328416,6
South Carolina,2020-02-11,4.275114829567253e-4,0.017869959794130766,6.64794478355403e-6,5.448386341223035,6.687618316438103e-6,5.112906900152694e-7,1.3450944311515114e-5,1.2542760942436672e-8,9.004883029706753e-5,3.566955280453088e-7,1.051153677833672,8.443578328198626,0.10625098251523826,0.0018634272486781835,0.03140507474539702,9.608315097018009e-5,0.29040769511049014,3.905663884850723,0.020174244834510843,FALSE,2.1920601638668558,0.894967101875195,10.4251544260916,NA,NA,NA,0.18046346890385734,44.71192553211617,7
South Carolina,2020-02-12,0.0010431648317150936,0.035473767031149864,2.397018691930807e-5,6.6602834092261904,1.754481258831697e-5,1.5659489056165523e-6,3.8481607757473315e-5,4.1843481879794445e-8,2.3344677071468977e-4,9.677832190378896e-7,1.1862879501990458,8.56760387575332,0.12944968995066491,0.003845041195286047,0.06288624635150847,2.0851179380785228e-4,0.35509023583629495,4.3424113428093625,0.027347864995911693,FALSE,1.9793136264849311,0.844231617312637,10.4251544260916,NA,NA,NA,0.17249592461095725,48.935268351418905,8
South Carolina,2020-02-13,0.0022040507539389928,0.05830339663649084,6.170314148424813e-5,8.114419877187636,4.01565703233362e-5,4.179688012454523e-6,9.646821519257808e-5,1.2406964250167752e-7,5.178539363138896e-4,2.248812012419434e-6,1.3378746310877796,8.75395750400633,0.1669455692522159,0.006983920985801264,0.11119728128196221,3.954296845598737e-4,0.41893604755680414,4.475756476100811,0.03663059254895269,FALSE,1.9358519566513532,0.847841075410821,10.4251544260916,NA,NA,NA,0.2492062108567622,57.629677344961756,9
South Carolina,2020-02-14,0.00408345334341201,0.09504570857510017,1.4655394884372004e-4,9.734207161568206,8.165070804946237e-5,1.0162390043581101e-5,2.1131939397418635e-4,3.11553653472012e-7,0.0010131829852386665,4.82812500679695e-6,1.5150281998129107,9.529060723610478,0.20094632175637528,0.011607421611434063,0.17752417255625508,6.904205046364125e-4,0.48673211176122927,4.711456875209758,0.04752132919163777,FALSE,1.9029727394008085,0.84886599548379,10.4251544260916,NA,NA,NA,0.3453091690817599,66.00980030275603,10
South Carolina,2020-02-15,0.007118413907398223,0.14698624101686536,2.9585769435138196e-4,11.613674184212627,1.4984538962901206e-4,2.114080739996975e-5,4.11267316719366e-4,7.463968660608254e-7,0.001816484401419897,9.34911800440871e-6,1.7214399960310875,10.119023158761614,0.245117711945551,0.01800127243744818,0.26063763406273815,0.0010994850552735187,0.5421771321033508,4.873395444734298,0.06018091982166239,FALSE,1.8896828503987104,0.866385196641726,10.4251544260916,NA,NA,NA,0.4215743676310601,72.99436239272933,11
South Carolina,2020-02-16,0.01143008547384708,0.20276255569183887,5.583070266223339e-4,13.811865405474968,2.5404289525618435e-4,4.1197628373818045e-5,7.301488845281238e-4,1.669487639738346e-6,0.003040697384793107,1.6740391334724973e-5,1.9732623855527676,11.387402563369188,0.3030187698654362,0.025986379308017143,0.3482345232273252,0.0016855590127975544,0.6265891342304444,4.803025204957339,0.07544819498006705,FALSE,1.8903555090202686,0.901662104504601,8.3917349500833,NA,NA,NA,0.5164290527581441,78.99427028827706,12
South Carolina,2020-02-17,0.017290802686137866,0.2875196837590204,0.001007394565525212,16.293403450385746,4.0713787770927116e-4,7.468108303914679e-5,0.0012061095739079244,3.3468744183425497e-6,0.004758886682975618,2.8141699138855804e-5,2.32016425851223,12.767410308001251,0.36973126347851076,0.036161192199831,0.43720177182060366,0.0025368082246151648,0.7165928601231023,4.659310699292908,0.09448045253847813,FALSE,1.9328313082499526,0.977789180410972,8.3917349500833,NA,NA,NA,1.161049794772066,89.91797853079954,13
