max_date,date,cases.fitted,cases.fitted.hi,cases.fitted.lo,cum.incidence,deaths,deaths.fitted,deaths.fitted.hi,deaths.fitted.lo,deaths.hi,deaths.lo,infections,infections.hi,infections.lo,severe,severe.hi,severe.lo,symptomatic,symptomatic.hi,symptomatic.lo,data.available,Rt,Rt.lo,Rt.hi,NaiveRt,NaiveRt.lo,NaiveRt.hi,cum.incidence.lo,cum.incidence.hi,index
2020-04-11,2020-03-09,39.63569351991701,120.7439589623535,23.02113219915065,95724.80766655439,0.958664095826502,0.31817527192308664,1.0321605720659366,0.12509858962258713,4.268409995618451,0.27636772324913594,27790.09207413829,137670.58677810256,5299.07255646322,56.07123163080668,454.87699221989885,13.102176934064616,3727.697379262787,21515.82090304516,807.6077187378805,TRUE,3.3811529324957377,2.13017075651053,4.53594827039012,2.6014217579717918,2.24316832116452,2.995934778058368,10210.829767069321,396487.9668985241,34
2020-04-11,2020-03-10,55.13784088163321,164.00333864936255,32.49525516124843,132383.51196507452,1.3272476147155308,0.41923282074323587,1.307537280706756,0.17672980013356265,6.116242155115456,0.3914443892666819,35974.51847815404,171950.42768061446,7817.821297500777,81.00596435246203,598.2585037422191,18.87776835135974,5366.233147427405,29898.48152902726,1200.780807545911,TRUE,3.1543485223358485,1.96423567772225,4.30056517395169,1.515148789984672,1.2784092534423317,1.779459589650589,16600.670235500613,533312.8656158783,35
2020-04-11,2020-03-11,79.62977233242275,233.01636239882947,47.12286670160481,179089.3012083386,1.8474291776249578,0.561449900194834,1.6447775280143193,0.25209401741255094,8.665085926799463,0.5710779940164179,45009.187280884,216739.97521827207,10184.215739056188,119.0491719835715,758.5125199434128,26.777693795232057,7513.84839591423,39972.99018982779,1709.7103023104714,TRUE,2.9001309905790436,1.78224970230522,4.04550249562253,2.8092340092526573,2.5111036156081195,3.130078542589053,20982.507334052123,691759.074851617,36
2020-04-11,2020-03-12,115.79503135407029,307.31931098497955,69.11750004465867,235392.32593582838,2.5927917671214527,0.7573304625593302,2.1254683867665847,0.37025474136338277,12.300095673758763,0.8154980137066608,56594.21993093593,275338.44818557164,13511.666478683244,172.86949093324432,1035.7317430630137,37.66445015249822,10366.29992691878,52887.09506041363,2438.218508350474,TRUE,2.6431219968714617,1.67061730651148,3.80503425307202,2.864806785235277,2.587298286818787,3.1614843822020333,27384.97370819474,899413.2764240213,37
2020-04-11,2020-03-13,168.78040166754977,441.9920904474386,102.21420468744941,301292.959026686,3.6661658186234094,1.0488287808029049,2.8085592187838415,0.5018657252740419,17.38222452146924,1.1718959890285814,67732.66324094105,306102.06093770696,17044.972042511115,250.3237918461996,1442.8317876881092,56.49512644273358,13830.772684660264,67054.06697107005,3417.0725178327143,TRUE,2.390569888895712,1.51473985399948,3.47654055393827,3.1823975202385575,2.9253139430435247,3.4541200692245493,33232.75178326772,1146519.936003524,38
2020-04-11,2020-03-14,246.84980019250668,633.3051450251373,152.11647456087547,381549.9339493804,5.234311840784834,1.471943212265506,3.512889808596802,0.7033462073816152,23.602744484296448,1.6367514143188695,79675.3890475315,364233.0288955701,21425.51622232167,362.82032107430985,1885.2223582421245,83.43726251812953,17858.81061947999,85567.4305230281,4637.902695524826,TRUE,2.1588835739325125,1.38398276116371,3.11532815016715,3.1537788993156086,2.931198612483485,3.3873519083668433,19626.22168651843,1406205.0796627393,39
2020-04-11,2020-03-15,356.1978185629555,870.3018267993452,220.1137435878469,473374.21498213994,7.556013777997341,2.094806291438968,4.899295714481646,0.9630943577024076,32.669378173472126,2.3427544727174494,89139.785099056,405401.624015678,25068.01160316405,518.9711309799501,2539.9775190686114,122.38811639023555,22394.525534672997,105442.95026875383,6194.675320940127,TRUE,1.957627820742535,1.25792631445134,2.81657281615159,4.698269214223806,4.4633229791873825,4.941319343962572,52946.03849548719,1740643.3662126283,40
2020-04-11,2020-03-16,513.7055383596426,1126.9977166453277,311.2551508140807,569989.6646326783,10.753658339323884,2.997294248020099,6.764413163720453,1.3556540985848118,42.57921552742994,3.334793636574884,94187.81598880095,447871.5551317581,27887.241368987427,725.3410024789146,3393.5640700938757,176.97418828532375,27947.063785214803,125343.6224600983,7812.571440818312,TRUE,1.7743481273559185,1.12870904349258,2.58764766039776,4.307971852952512,4.1201386277489975,4.501428975382052,57932.19356081761,2123413.0011561685,41
2020-04-11,2020-03-17,727.9530459454597,1514.0941545508317,433.9521495863735,679284.3859702041,15.122586942684354,4.2957853643081965,8.866542372237479,1.8669288111593376,56.58812603342315,4.761857069851519,97944.20234478268,494601.5415948216,29920.58092381486,991.8252271930132,4558.437172274491,248.14083181825004,33251.392370846275,147616.99993601278,10116.065558504997,TRUE,1.6070225844494925,1.00918661132076,2.37122859051676,5.17885356616296,5.012174171272185,5.349187926427415,88448.85207362623,2531941.065063847,42
2020-04-11,2020-03-18,1003.032579335355,2053.198064018259,603.567660089582,793797.9487950101,21.575943364194252,6.180914466310069,12.394426780093331,2.6322531817901584,77.06726483114693,6.70739543290436,101348.37970676392,511229.8716274272,32035.639479951355,1350.0174985284486,6070.715796517158,345.5104762811303,38815.14357752149,172598.00807842077,12078.87240606224,TRUE,1.4661919165955486,0.934603025237483,2.19751419301153,5.871423189470524,5.728456899046306,6.016748622993916,84631.17582819358,2855657.6264699046,43
2020-04-11,2020-03-19,1368.810213439971,2637.1314164170644,816.4345662194881,903314.0946422243,30.25563356832949,8.90946378333608,16.450776955505308,3.749472425297288,104.75073903025995,9.412293057088638,102263.42564693972,551465.2064821001,30427.612663952044,1804.3830098343703,8106.225004418405,480.13610136269756,43618.16016608762,192045.48222679656,13415.457713386611,TRUE,1.3508376131709872,0.853172455038589,2.09681833026387,5.247441362922702,5.1421128029433945,5.354198532602992,64031.56372358738,3242025.906428601,44
2020-04-11,2020-03-20,1808.5305229216067,3507.8347506666487,1087.7787843431697,1005553.4686854216,42.26146977586373,12.665794237726463,22.43067979381216,5.293689264236101,144.34981007811317,13.174118994974247,101065.76486545072,565006.8691166877,29579.722625620045,2380.552479326685,10460.424306182987,641.511276007398,47793.752878048275,206117.28493830794,15256.453825618495,TRUE,1.2428456088144562,0.751069083354903,2.00180423553704,4.54564085910947,4.469304447267988,4.622841588291037,116251.44872754345,3701487.448366819,45
2020-04-11,2020-03-21,2352.124741186535,4460.753817534143,1457.4529720542016,1109858.8206336251,57.72826693373467,17.798110563559476,30.21280894916032,7.447806257645242,197.39658078544886,18.23139663982157,102548.02435855995,600992.8356699521,28422.499041015522,3051.9015889311486,13647.164403619894,846.1070156939463,51003.22021571726,225666.63436579166,17244.58325496886,TRUE,1.1627528709904529,0.674574959788228,1.94646798282185,3.9755275923294553,3.9185056793713997,4.0331000277683335,164915.82549178204,4183206.5144162644,46
2020-04-11,2020-03-22,2981.050948405713,5710.044069999185,1865.9318631346964,1224802.0437794416,77.04027262949805,24.781605002506033,41.049306996844535,10.234695962799346,252.97076512829875,25.224419801035943,102094.37869066736,623191.2180904867,26557.45811696651,3829.500071637536,16426.411710295077,1097.6759422646705,53347.020209073235,236638.08536861895,18380.664273709997,TRUE,1.0921943115608759,0.623628611001762,1.87966619496696,3.091089034769136,3.0499678859286887,3.132578143615458,155645.51236284644,4630516.72575116,47
2020-04-11,2020-03-23,3700.2841702053765,7126.108416417768,2345.2468110221453,1324993.748142093,101.79229905305354,33.990843512174706,54.898902398760995,13.47386444130985,328.95247000456527,34.07555473431716,99797.21066484897,671647.3272055673,24869.57358205766,4702.95967418297,18893.42477061917,1399.7037390497894,56040.12832459803,253825.13409528832,18978.758133897914,TRUE,1.0515687330951962,0.572456799924034,1.83658018093245,2.416879105464629,2.3862457085969546,2.447773558011189,179915.47901235963,4956021.811925157,48
2020-04-11,2020-03-24,4517.728411279564,8830.627052113161,2814.4803549425274,1417662.0615874412,131.55264328056808,45.51561720805133,71.61179994055566,18.03055770159009,409.17260210123584,44.03947455989213,97758.6516297294,755872.4491236745,25150.725529472344,5624.417150837893,21445.295695747838,1739.3454744806077,56340.69446616109,262779.2369674671,19378.17767829413,TRUE,1.018289453822452,0.54133941278331,1.80452250377621,2.0998260624101244,2.0748340224418196,2.1250179927183632,195398.99480865407,5269630.375296587,49
2020-04-11,2020-03-25,5374.151009244468,10847.269335573597,3360.17724020833,1518714.478007361,167.2217387081273,60.620832905934826,93.12298239646337,24.003729368408123,516.2499466997242,58.45485500247693,98576.02465392379,813694.1767387657,22239.609400878304,6573.41182953928,25330.2399750489,2073.87669440368,57559.40437607779,277651.8399259777,19170.841363474923,TRUE,0.9966481114726579,0.506560133712245,1.76064626064153,1.8672072687191466,1.8459693039533525,1.888607508139241,241932.61938222032,5843577.000783592,50
2020-04-11,2020-03-26,6315.1605229723955,12953.221480829277,3977.0501277657077,1628634.4221780333,208.3004522446975,78.76234630382184,119.47596869695707,31.974425776134296,631.0688173293008,72.69890265426247,97469.0748325298,825282.4106478905,19894.16366825813,7592.660018527051,30202.329216549508,2457.2483148438805,56987.107106935626,299138.1652862368,19091.011962502405,TRUE,0.968009059270336,0.470572106573268,1.73610566072739,1.6772134475126192,1.6587434053319994,1.6958200923441966,258167.83866529466,6347004.916816117,51
2020-04-11,2020-03-27,7278.7065532174365,14906.457897309472,4538.112078690032,1714266.6224788828,255.4789094332081,101.33905127450595,150.80265211658522,42.43499540652452,760.8725028239255,90.35844399701969,94519.4494359898,855890.1261188854,16806.751217171437,8558.68245688718,34049.75550625824,2797.2318764711918,56350.31993672554,315695.6298993033,18671.165539379712,TRUE,0.9443742927687488,0.437978053028062,1.74407846833655,1.5661119461034156,1.5494871554098129,1.582855227773623,266398.6443308902,6892269.719858932,52
2020-04-11,2020-03-28,8255.139537218804,17274.8254998002,5049.773391270875,1797461.1517600128,310.1750275856838,128.36743617476046,190.04207943445527,53.86372050348863,893.9946294781479,111.48182873389186,92988.39603982141,832219.4183121135,14705.66326442705,9509.602892129406,37897.48804292426,3219.152662085407,56254.46960897239,320762.42264657,17448.571579943597,TRUE,0.9333571890688155,0.41766027122616,1.74241797878761,1.4673163279615973,1.452145291452786,1.4825926628902497,381953.8849823026,7456507.241132782,53
2020-04-11,2020-03-29,9188.295338531532,19961.371098498286,5582.843973465504,1893950.9275909541,369.9616403897229,159.88735214202924,234.75352807681696,66.85181418289008,1061.9158431719648,134.4764372243812,91256.03353978932,857843.4335105314,13210.975590358878,10347.001795702621,41068.753784889166,3658.500542964286,55462.349310894046,346170.7729422082,16489.62885249137,TRUE,0.9201048726102851,0.403137855875881,1.77059084275518,1.4327863260160603,1.4185289382647466,1.447138927625182,392316.7941696232,8058070.675242722,54
2020-04-11,2020-03-30,10087.777055446166,23057.169969684677,6173.97413719289,1996491.2695579198,435.2597819722523,195.4923825766144,284.7304401153414,83.41143154625715,1230.2434648905578,157.60683301447713,92121.32885419836,959818.1978995235,11462.559923779454,11064.880075365767,44568.39322613315,4087.1329274464943,54650.70607686081,361326.2738557372,14440.671689154073,TRUE,0.9269045742477784,0.393715783398029,1.76093570120546,1.330798711527251,1.3176476944238613,1.3440369429725645,397734.97449552116,8437131.234931672,55
2020-04-11,2020-03-31,10894.776150932314,26305.558048326995,6733.61543912116,2094700.826696422,499.7865299178926,235.56848069424856,341.85863216858127,100.90999561928848,1417.5078980658777,185.29844281256965,91127.59678453079,1075156.2162278513,9605.490854512584,11800.813962097236,49280.17344877685,4420.546171685986,53854.90869501711,393440.3492154392,13019.719802908614,TRUE,0.9213115185775089,0.382170992216205,1.77455161176006,1.262577985196066,1.2502551126279824,1.2749815648558975,473987.6389840608,8852342.885599565,56
2020-04-11,2020-04-01,11727.33300330976,29707.757075976362,7213.980307932783,2214152.748374614,569.3459658608135,280.2679164710201,406.42734732334674,117.7054081323281,1599.0893102310297,208.02827701603616,91360.87907785426,1236007.9640213512,8637.899254330923,12304.779901809063,57233.60048560364,4634.051707103379,53307.51730809263,417564.0683832922,11308.031063584614,TRUE,0.9312849075642531,0.378932777722722,1.83299292782686,1.2832376883799614,1.2711958382153377,1.2953553466357386,406960.94153261033,9374954.905131944,57
2020-04-11,2020-04-02,12417.745015998664,34066.90708760052,7639.328232242386,2320491.361404037,636.7240906085763,331.06553627582605,479.65789328133087,137.47482632132375,1794.0996750467789,243.28126286492522,90044.33621506431,1317129.5785634287,7371.719660470527,12754.68703557656,63887.08921926791,4787.985104691732,53124.43318815233,445881.5065520555,9758.751990037963,TRUE,0.9371313760625029,0.376048179806953,1.86251843716006,1.3229905484136864,1.3110920695594437,1.3349607981854448,519592.0273498864,10360281.331230892,58
2020-04-11,2020-04-03,13026.919754868399,38249.92372146628,8029.440829411611,2425547.0838098777,705.4388523335188,382.2174252986299,560.4024885889081,158.3771269491812,1991.1685586828767,263.08116747899174,89816.95557830813,1368611.99240185,6443.287953456233,13037.000551415429,64075.855589825675,4953.589147034342,53426.001537889584,470398.3632741374,8435.763201723508,TRUE,0.9384345367988614,0.373544231576451,1.92720201412737,1.2230290831956545,1.2119150720447174,1.2342108358055786,520562.8571732799,11381498.11701162,59
2020-04-11,2020-04-04,13517.918793573379,42582.84772359344,8071.219718543778,2553833.425202446,772.7733284770734,434.5047665428128,650.6943279896661,178.7278144882452,2203.811546826102,278.38079506136916,87486.96864732307,1439447.1291773524,5677.451100556079,13353.451729114007,71433.28602799939,5047.933356032143,52614.836660877736,520795.9306619019,7758.736372018893,TRUE,0.9469228508148579,0.373300730690282,2.0022385337651,1.1739162081816963,1.1633327122273842,1.1845636997110214,366468.00812034606,12401886.499649648,60
2020-04-11,2020-04-05,13961.130113128678,45511.625299286585,7906.60085094166,2651924.8656110764,835.1421492863,487.62169533943757,752.2803488230429,201.19561608807686,2425.6996689520306,305.4786220468135,87946.33201317597,1588074.3175046397,4738.478446318273,13439.966850595507,77307.75322276159,5092.050627175934,51459.18288758593,557118.4045489138,6985.998985447724,TRUE,0.9477431733573217,0.362474669370054,1.99494192328343,1.1117196725073268,1.1016438483786481,1.121856746980773,385191.9748790832,13319314.377223507,61
2020-04-11,2020-04-06,14371.662241260186,49172.598433583225,7782.1302317217605,2737360.2876691422,896.8080992100265,546.3537899731432,869.4899466634322,222.36390763544694,2637.531567595313,330.07178735130793,89368.5846699081,1652712.6852009753,4239.36918358325,13509.052333233736,81098.18617071744,5008.403665755937,51244.49310318545,604017.3106321779,6284.131524111364,TRUE,0.9447501431077332,0.353236810255857,2.05902925507709,1.0746791738555401,1.064936027489122,1.0844815667786638,406804.066175186,14136749.552056037,62
2020-04-11,2020-04-07,14761.282465429198,51926.029123698056,7549.20140054629,2820553.267665842,950.0869218434514,598.6496668414741,1000.0922841543818,238.97594342786488,2854.1229744582324,352.7464665538803,89239.33036349245,1781191.8066358785,3557.9445718217153,13480.708616541642,87777.55421387195,4933.836288318318,52440.482220711885,670362.018570885,5402.318924531344,TRUE,0.9527399506050028,0.337873658568579,2.1669720527571,1.0453889395086728,1.0358888873145162,1.0549468977396048,431664.99368742533,15136182.723430611,63
2020-04-11,2020-04-08,14958.159975777236,55431.86449326475,7411.041090619451,2941114.0287424624,1005.602973088781,646.9207498891468,1140.9305571719851,260.37739976702574,3125.5692806735888,370.88696565701144,88409.8115248698,1935313.3909109416,2931.7659670559096,13636.429607131038,95131.18632865437,4759.345590003028,52360.776699806855,725330.1808702705,4735.03915494156,TRUE,0.955896662501073,0.324069888933833,2.27678261162448,1.0794820827282356,1.0699016540631365,1.089119533361778,451550.5025096971,15850037.472157653,64
2020-04-11,2020-04-09,15066.459977193656,60582.84598283983,7031.325840082065,3071124.855367096,1046.1547263557657,697.5554992614921,1296.1560051017927,274.8433418300827,3413.4441134862764,384.8871432667364,86077.96132273096,2200458.1944614453,2601.1879889676297,13715.142972669892,101896.94068237132,4482.7723605548945,52295.57004615674,786533.3099312382,3946.8765768539274,TRUE,0.9655023219901713,0.307084087694663,2.33262593658811,1.0942091740237274,1.0846241529053882,1.1038504992320914,460812.7516948917,18200633.131563522,65
2020-04-11,2020-04-10,15452.26666213772,68587.30640226201,6727.899896116869,3197277.7707551727,1089.2164472281725,746.9071206636643,1435.9766146286693,289.05599079363685,3704.961664391494,402.4614064855648,85920.36706004807,2455841.039692941,2194.0067763555758,13679.104707412433,107322.35657414264,4270.523514349383,52088.84650803461,803982.1124242714,3340.395552795495,TRUE,NA,NA,NA,NA,NA,NA,524444.2179291651,19135290.364987254,66
2020-04-11,2020-04-11,15733.513978971469,76364.47730141834,6309.704980450197,3338319.589991588,1131.2012982389579,795.0134764896738,1580.6494642631826,298.8796943818114,4086.124757125037,422.04041179358626,85564.2185786896,3063766.959053115,1845.0105943847416,13527.475233675468,112018.15821853436,3993.6999539062963,51968.045621336496,881515.5343996887,2982.859079398624,TRUE,NA,NA,NA,NA,NA,NA,480311.3562993244,21811600.029340707,67
2020-04-13,2020-02-05,3.9017539295668346e-8,6.690702929386653e-6,1.6000915135667212e-10,3.669808676160935,1.2154861066191036e-10,3.946718433778616e-12,2.0754932825191152e-10,7.579837085375765e-14,2.295461684288876e-9,5.768960106251125e-12,3.669808676160935,78.49982538564662,0.15640318632055317,9.488616267652233e-8,1.7638911197700936e-6,3.922470139801069e-9,0.004605707763208092,0.07890789583613333,1.7830558340871573e-4,FALSE,NA,NA,NA,NA,NA,NA,0.02183434271039941,48.79572544385173,1
2020-04-13,2020-02-06,1.4811649742477553e-6,1.6640852479614523e-4,9.719257024080606e-9,8.021815101736046,5.314547033933726e-9,1.8520445511136794e-10,9.224896932821999e-9,3.66656369581412e-12,9.948796622267989e-8,2.536230772238416e-10,4.286175595215727,76.54243483048732,0.20550670893182532,3.832679463439985e-6,7.062381183329387e-5,1.5892979520429443e-7,0.0792683137625983,1.346396391328643,0.0031334482921243825,FALSE,NA,NA,NA,NA,NA,NA,0.0558207366506806,98.7196405598765,2
2020-04-13,2020-02-07,2.155720042370042e-5,0.0018142402806617282,2.0221927410186623e-7,12.95544953424211,8.718604868219611e-8,3.4061473041276733e-9,1.580496475945748e-7,7.3645618520626485e-11,1.6090887710761165e-6,4.195392014107225e-9,4.920453155426024,73.67788732985036,0.26459984937164366,5.472569243357691e-5,9.967012057277643e-4,2.2889771154488763e-6,0.32278797977759993,5.2202100912864164,0.013189039967603115,FALSE,NA,NA,NA,NA,NA,NA,0.10796094479596739,138.4025968442417,3
2020-04-13,2020-02-08,1.5723640752681676e-4,0.010432529574732122,2.2959505179789004e-6,18.601929869628233,7.333546841081845e-7,3.3788914672296236e-8,1.4809515875341548e-6,8.065705819665672e-10,1.3275684308872914e-5,3.577954536794441e-8,5.611784239085269,74.40608660679528,0.3478281645408762,3.722243111113291e-4,0.0066436816519609585,1.573325062357498e-5,0.7343029369246439,11.48785781511193,0.03206357619433943,FALSE,3.213118192267669,2.06151196460978,8.3917349500833,NA,NA,NA,0.18701000559746422,176.31144899029428,4
2020-04-13,2020-02-09,7.297734082795356e-4,0.03637726183232597,1.6049047232967254e-5,25.36736882002407,3.980480896807505e-6,2.201235487314615e-7,8.995161268772328e-6,5.759929252263864e-9,7.010919665398908e-5,1.9620477906829933e-7,6.4969130939850235,77.48911629372455,0.4664289297346046,0.0015718167273963725,0.02753609380254912,6.80597759215111e-5,1.2299578645963503,19.352535111826448,0.060025472525455856,FALSE,2.574315799951135,1.42804842982567,7.47758368315046,NA,NA,NA,0.3014368631191151,229.78666134615287,5
2020-04-13,2020-02-10,0.0025432549718321373,0.10213883401988536,7.875923360488259e-5,33.34673134971551,1.577224137856175e-5,1.0276136732035656e-6,4.015793425859319e-5,2.9948593986242394e-8,2.696860229268547e-4,7.877535004720244e-7,7.6144938996672265,81.36814480733283,0.6339621928816763,0.004864524399577425,0.08158825950914317,2.1526635385960338e-4,1.7384170524988467,26.9066114679332,0.09781675828487356,FALSE,2.2454027531472134,1.10545695990679,7.20609410870015,NA,NA,NA,0.4739120269687033,275.9342082865171,6
2020-04-13,2020-02-11,0.0070162683561109974,0.23399724324078303,2.514725663533182e-4,42.84851959645597,5.01942556805196e-5,3.919707088924985e-6,1.4769997672845636e-4,1.2230922699434057e-7,8.238666579551608e-4,2.5426677891087003e-6,8.753619958504718,80.38301639529033,0.8439036192237499,0.01193598312326593,0.19351343815069771,5.416746352981812e-4,2.2750633191338747,32.95326716965644,0.14403745749522484,FALSE,2.095263792193314,0.971432003034013,5.61716260146061,NA,NA,NA,0.7354571174767353,322.5778633424435,7
2020-04-13,2020-02-12,0.016199831460477855,0.4550562282871855,6.666142190892111e-4,52.837442967428224,1.3242964651645863e-4,1.2283777227611556e-5,4.222314665338986e-4,4.1077283404747035e-7,0.0021354367841343322,6.973165100467307e-6,9.992783118420547,82.26061391594723,1.1041105226137955,0.024457289318339064,0.388725856491967,0.0011600092425345667,2.8619472417491645,36.125897871944645,0.19890194884396198,FALSE,2.0133286848185614,0.913493426373775,4.96939251744293,NA,NA,NA,1.1275942473698195,371.03343564475216,8
2020-04-13,2020-02-13,0.032671020041539045,0.7783716460040266,0.0015795429049133484,65.77134589193929,3.027388736763822e-4,3.298399828718365e-5,9.90299833823623e-4,1.1712594768921087e-6,0.004866343301664008,1.680206466211909e-5,11.825720025522827,85.02435932316385,1.5419981511166458,0.0449259696950568,0.7016404893946024,0.0022224552813160763,3.3671888719901686,37.982117104470404,0.2738618262253981,FALSE,2.0204327946542975,0.910427055569683,4.17870255371915,NA,NA,NA,1.6996285809254865,420.4123864790907,9
2020-04-13,2020-02-14,0.05885419434944118,1.19886472598641,0.0033400988419244647,81.57366389461143,6.155309168307879e-4,7.825642813393705e-5,0.002067822094803381,3.2181350135854103e-6,0.009683716228046358,3.572104616184306e-5,13.630476387760691,89.91806369224349,2.045355305477093,0.07548559085869379,1.1462003554746083,0.003963084362176945,3.93050709397306,36.662368827490226,0.35720126195060975,FALSE,2.0252857988408923,0.9538218003496,4.044571415249,NA,NA,NA,2.4245410559424205,461.47476710622766,10
2020-04-13,2020-02-15,0.0969772285548007,1.7124785088682808,0.005846296787971368,99.28155490272628,0.0011516995410526167,1.635883749775328e-4,0.003898741870249896,7.5935424436277625e-6,0.017174316824450444,7.037977616693057e-5,16.432497001460597,102.5792233696859,2.8305298427587724,0.1165936487855995,1.6690677440923873,0.006676449423353292,4.5964496491073925,35.167457196936795,0.4700009490838015,FALSE,2.063833464612515,0.963822710615632,3.89179327911396,NA,NA,NA,3.4217311622657665,530.0013334264636,11
2020-04-13,2020-02-16,0.15064727123971083,2.240918004357953,0.009604157369351489,118.4510876433506,0.001975835304130608,3.2023138509515014e-4,0.0067146673599576675,1.6398208089708267e-5,0.02792134731918487,1.2989998449432216e-4,19.662039039642124,121.06581718310824,3.528449204910938,0.17146408762928822,2.2731051917658918,0.010600690832107622,5.478988862224568,34.7418637860407,0.5789807840641945,FALSE,2.1392986109389893,1.00882490004178,3.85948847917238,NA,NA,NA,4.901192935716502,617.2294901157006,12
2020-04-13,2020-02-17,0.2138203946949164,2.9180434080289617,0.015777099203446568,144.88294213863242,0.0032284659929213066,5.886026442968376e-4,0.011016788756424771,3.289346238941872e-5,0.04239891346225175,2.1789386683014134e-4,24.50281160649447,149.99210632684608,4.500914187626943,0.23771318430446936,2.9405817860488908,0.016193156906307245,6.455173211944233,38.64637952959727,0.7723691643277737,FALSE,2.2144151083458334,1.06709704923968,3.97494927801505,NA,NA,NA,7.1004619005417595,720.610945377964,13
2020-04-13,2020-02-18,0.2963980935177817,3.549213431656261,0.02301194894698373,176.61302427449573,0.004998232084262597,0.001009288955562694,0.017179482454899166,5.937209044252144e-5,0.06168792859240078,3.5009364575815994e-4,30.179578912226333,190.00463047111788,5.719141231152779,0.3168114591718938,3.711609094583811,0.02370618444758682,7.564570085844745,43.440144172759375,1.025871658732426,FALSE,2.268434629646247,1.16110209593584,3.98172282886211,NA,NA,NA,12.386621431082482,852.6873509297455,14
2020-04-13,2020-02-19,0.39158902282422114,4.15405403206924,0.03446315502367865,215.37430231807824,0.007419196460794827,0.0016223441534829993,0.02541844987879844,1.0503409327855488e-4,0.0837577981954265,5.434248837329393e-4,38.58796953238818,232.26436370246182,7.165962137290757,0.41932302377793307,4.563719860294679,0.03287323123184537,8.831397136094159,51.152851684290866,1.389108205849893,FALSE,2.3434099950856546,1.2317042817965,4.05138671422246,NA,NA,NA,15.784070571629588,1028.5983910107966,15
2020-04-13,2020-02-20,0.516530933152817,4.770675573641489,0.05151811624629133,270.479058960024,0.010508871820114372,0.0025020178332478583,0.037040645043629444,1.8017021253488222e-4,0.11079880490832536,8.257149634038082e-4,48.58106884445603,298.84961069266507,10.115889178848754,0.5275482412682027,5.5086761042974635,0.04599281078115769,10.683365305577727,59.67071345341708,1.8579282272506994,FALSE,2.4599421405490896,1.38484662929681,4.19688905221119,NA,NA,NA,23.28906706210841,1221.9786792782465,16
2020-04-13,2020-02-21,0.6463606846731018,5.372953871414396,0.07694309106407929,337.38079074455516,0.014353260494722332,0.0036985178526080407,0.05137749309195155,2.9819946667873306e-4,0.14697914579821925,0.0011981988624119228,63.02096752038524,370.9452327624684,13.6831184092641,0.643868062928848,6.215775425793234,0.06358823217802062,13.186391493726873,72.58006236676606,2.428946163878849,FALSE,2.6019823281364625,1.51058180432348,4.25022941701182,NA,NA,NA,30.752578077848042,1529.4308420023897,17
2020-04-13,2020-02-22,0.8126014767069432,6.008331480618571,0.11309987838260768,435.1359828322335,0.018954935171205736,0.005305578037933443,0.06911914081622686,4.675073970376375e-4,0.18430417828283463,0.0016887730482587255,82.28872670330591,489.57952685113963,17.902272200890984,0.7860472706674118,6.998719402258151,0.0846288682795617,16.369687958285326,89.08262754535917,3.2484571199892818,FALSE,2.750759255882574,1.62732005501438,4.30901917425508,NA,NA,NA,41.23020157744335,1876.4651577844754,18
2020-04-13,2020-02-23,0.9965756220494428,6.700425395222502,0.15834669385805988,545.3011675230434,0.02498629247301974,0.007459585634234316,0.08848377256991154,7.144993975391636e-4,0.22643169946531744,0.002401069236776401,111.11398451006536,669.6436804007944,24.15535451231184,0.9469771949078549,7.605958652899894,0.11700963989744952,20.417817249579755,106.34917123711125,4.582418149722946,FALSE,2.900403974541555,1.78437383474035,4.36135271321153,NA,NA,NA,56.462391884299336,2370.3573704091186,19
2020-04-13,2020-02-24,1.2315131052886477,7.363738200166431,0.22228524791722137,692.115085835464,0.03172470696402423,0.010038213307871868,0.10922638082740814,0.0010654819797527753,0.26635449531641753,0.003291943175820995,150.78518278201642,905.5240341562616,32.391753680770144,1.132670940347725,8.696734041278567,0.1568330605680759,25.88167330238049,132.6230589670417,6.641936116420692,FALSE,3.072309936984139,1.91335901491918,4.43226712481576,NA,NA,NA,75.66635134789185,2949.6134827997676,20
2020-04-13,2020-02-25,1.5114423655093225,8.002068682287995,0.3147403684551819,896.59949216395,0.04090033734998047,0.013336608254056241,0.13304316523175835,0.0015437480659498339,0.3016715999968391,0.004718029983966001,208.6766633572829,1283.5879162529868,45.026086828518004,1.3885496666254027,9.803953886032614,0.20818886953628096,33.443462370468396,174.00837990596526,8.815648423174064,FALSE,3.2283673924979834,2.01790907706065,4.57906021374581,NA,NA,NA,99.35607676104927,3911.9121698374,21
2020-04-13,2020-02-26,1.8483081082311965,8.958576541095486,0.43697519665108575,1187.6084913803702,0.05088424963125787,0.01746902115627472,0.15711553886206758,0.002273381818671177,0.35562936289203834,0.006733815906047052,291.0964275905892,1781.3144767864571,61.88133231963468,1.7073506920970445,11.134193130005425,0.27875741150369054,43.859494110274454,221.72947570266146,11.31123389577316,FALSE,3.372272884259508,2.18197336198872,4.65380129196164,NA,NA,NA,136.1281924685194,5245.2070071803455,22
