state,date,cases.fitted,cum.incidence,deaths,deaths.fitted,infections,severe,symptomatic,data.available,Rt,Rt.lo,Rt.hi,NaiveRt,NaiveRt.lo,NaiveRt.hi,index,infections.lo,infections.hi,cases.fitted.lo,cases.fitted.hi,deaths.fitted.lo,deaths.fitted.hi,cum.incidence.lo,cum.incidence.hi,symptomatic.lo,symptomatic.hi,severe.lo,severe.hi,deaths.lo,deaths.hi
Michigan,2020-02-02,5.7130374439935245e-6,2.0338459031241096,7.82978649345755e-11,2.2989377097417477e-13,2.0338459031241096,6.117311995008684e-8,0.0033621820373087724,FALSE,NA,NA,NA,NA,NA,NA,1,0.02718730533608027,21.467122839304913,3.996019692970037e-10,2.945824751967061e-4,6.001179139259278e-21,2.7073816532666435e-11,0.02718730533608027,21.467122839304913,4.554723378200747e-5,0.03490844072266254,9.158351610165296e-10,6.255773547905233e-7,1.1359725939344154e-12,7.584550835013865e-10
Michigan,2020-02-03,1.3009305492171872e-4,4.389437245671454,3.416813363424747e-9,1.2226346696670288e-11,2.3180393601824925,2.4673874714944494e-6,0.057971928241073487,FALSE,NA,NA,NA,NA,NA,NA,2,0.03774607063247939,21.388579500830037,2.3792976514200687e-8,0.005751973140626055,1.7889478426126044e-17,1.2146219075715804e-9,0.06535442146709607,43.1700517094048,8.020771293744077e-4,0.6014863815098243,3.718396195934794e-8,2.5114879899591587e-5,4.9911330011160215e-11,3.304851563823217e-8
Michigan,2020-02-04,9.973870275770387e-4,6.973703136502204,5.5913283566349773e-8,2.603708826647118e-10,2.6277185847195734,3.549809983401434e-5,0.2341953484285399,FALSE,NA,NA,NA,NA,NA,NA,3,0.05067051170888659,20.451500191327895,3.637589339584934e-7,0.029045739375330136,2.111956014567085e-15,2.1545549654702233e-8,0.11602493317598266,63.11985574378416,0.003390773079906171,2.3962529376770876,5.375308918413421e-7,3.5536192576434024e-4,8.264701661777003e-10,5.394618455691161e-7
Michigan,2020-02-05,0.00406463246729143,10.051375808427416,4.712681463796243e-7,3.1260886610699963e-9,2.9909077580375247,2.404345137236657e-4,0.5357356300230963,FALSE,3.263211015303992,2.024866844647,10.4251544260916,NA,NA,NA,4,0.06680088716193604,20.79004031447407,2.6648856247197362e-6,0.09043999258873772,9.317882845602881e-14,1.968815519293393e-7,0.19035103783544385,84.63848579070459,0.008261803508544623,5.1651534395243095,3.718038358103152e-6,0.0023751742309318868,7.0815964289789275e-9,4.517015292868226e-6
Michigan,2020-02-06,0.010388134312697118,13.80041591418368,2.5528735160463113e-6,2.3607745943322336e-8,3.3476302173236214,0.0010203596969655037,0.9119247796054448,FALSE,2.5826982642183665,1.41443952764883,8.3917349500833,NA,NA,NA,5,0.08850554853885347,20.767121363762417,1.2664347189511349e-5,0.1814870569714886,2.1851150338253174e-12,1.2761182543198664e-6,0.2936146334136761,103.84747587525334,0.015435587394749187,8.198241462890788,1.6220942228930865e-5,0.00996059178259689,3.92506154817209e-8,2.4272924347339418e-5
Michigan,2020-02-07,0.021291743883495327,17.710538813076163,1.0084945032157428e-5,1.334411607708379e-7,3.684611425173445,0.003168424173856435,1.3077962291253176,FALSE,2.251185818446616,1.12788961176232,8.3917349500833,NA,NA,NA,6,0.11101853184679641,21.20136007531944,4.3583583088659956e-5,0.30736717306856043,3.191338067110857e-11,5.34939454679895e-6,0.40463316526047255,127.12898456109237,0.025185761430216887,11.016083103052349,5.196062190079744e-5,0.029908151525791408,1.599399434156044e-7,9.430108537523084e-5
Michigan,2020-02-08,0.037645619161058935,22.48666758939008,3.1885967978375213e-5,5.73182488868362e-7,4.1155258396246985,0.00772039294341855,1.7518249805601054,FALSE,2.054124418369569,1.00427860774911,7.47758368315046,NA,NA,NA,7,0.12889222372457165,21.63055202845026,1.08245325793769e-4,0.4121255378034513,3.206930794821732e-10,2.0064857829413077e-5,0.5335253889850442,149.73203870699302,0.03842168802174494,12.99768160538345,1.3394727574506956e-4,0.07082128885345608,5.191100625609483e-7,2.892957017186268e-4
Michigan,2020-02-09,0.05861206236381651,26.938147402081462,8.354052341082071e-5,2.129090118747776e-6,4.809672808488852,0.016072446425509486,2.11936903166288,FALSE,1.9773070653213662,0.959748760708112,6.22363587896397,NA,NA,NA,8,0.14853541129217232,23.09688737779657,2.3037755977978785e-4,0.5856908146580105,2.0494626684552085e-9,6.0229342604838585e-5,0.6820608002772165,171.7656199621201,0.05186868111776254,15.010439089581041,2.950113425382232e-4,0.14376188318645935,1.4165168648447535e-6,7.461611437993239e-4
Michigan,2020-02-10,0.0831659732962558,32.70511408951596,1.9111395441300547e-4,6.325807564960294e-6,5.530953375641192,0.03002808183743954,2.5237997182627057,FALSE,1.9288919436876497,0.941147740684256,5.12684474794333,NA,NA,NA,9,0.22677741035322704,24.788925109634263,4.384849012019719e-4,0.7036009445991583,8.380751392407292e-9,1.5539686837666542e-4,0.8487189352817011,194.2386180073475,0.06575813894397735,15.89102396657875,5.789173900702496e-4,0.2592045787574528,3.3774199894583863e-6,0.001697062577843671
Michigan,2020-02-11,0.10858573588870651,39.54182348986605,3.890366271678855e-4,1.6827015527303957e-5,6.364994779619119,0.049827654077244106,2.8628735540737646,FALSE,1.946950381780909,0.94156421123844,4.56638236473249,NA,NA,NA,10,0.21845821514765318,26.989222543487585,0.00077169785525170345,0.7827070445454675,2.895064963134664e-8,3.483006618031398e-4,1.4040040343157942,220.8132280928598,0.0807447738561376,16.36655059181584,0.0010450826002305889,0.41373702995731276,7.242908074330548e-6,0.003401447281960633
Michigan,2020-02-12,0.13621805433152367,47.589060482670476,7.265554291374483e-4,3.875395823593526e-5,7.309409440891146,0.07677494389924389,3.2050619720244424,FALSE,1.9503033901054683,0.958976280672053,4.14491949702911,NA,NA,NA,11,0.37947520477820196,31.144963059237792,0.001291700983840205,0.9326926654089746,8.689542090921014e-8,7.395588168093891e-4,1.3665551763562058,250.76178804745203,0.1162297638227699,17.439764202846,0.001777367575918105,0.6121415316646864,1.4293898184618525e-5,0.006153917111925515
Michigan,2020-02-13,0.1674810378873871,58.34977621253326,0.0012471173113378765,8.297820251266581e-5,8.814550950474578,0.11233985525865042,3.7414231492174572,FALSE,1.979803970068394,0.971778086247657,3.90041299854544,NA,NA,NA,12,0.4877090648607313,35.238864982192176,0.0021083900699796704,1.0705452761718282,2.3176775542504632e-7,0.0013736003537064838,1.764199358147274,282.70261203822383,0.11804349631520605,18.185275623999658,0.0026488751518224736,0.845416527790374,2.646313653952179e-5,0.010379983111357174
Michigan,2020-02-14,0.20948219997107648,69.44499988284572,0.0020120602144276874,1.6292170371671113e-4,10.585693189680683,0.15352918988305303,4.304522002364047,FALSE,2.021668627292237,1.00875433280092,3.77299407404788,NA,NA,NA,13,0.5568828509086202,43.35843399681618,0.007411470302010805,1.2464069489900016,5.595116363289827e-7,0.0025527636973864806,2.321082209055894,315.83863731539077,0.14661060461570158,19.761565063258374,0.0037625717876803287,1.079529335218913,4.675097310185215e-5,0.016163173041977626
Michigan,2020-02-15,0.2580956919364467,83.13663919461167,0.0030691573305130023,2.881546444057018e-4,12.871341375062125,0.20493219065426713,4.962171708496429,FALSE,2.0810564758737904,1.05517781261371,3.68563877568927,NA,NA,NA,14,0.8039000510637013,51.53617640111513,0.005649032519955198,1.3626492750855215,1.2416056394333274e-6,0.004238754540503543,3.768836292012074,359.77315487166163,0.18778710856974895,21.67834231116172,0.005144087857845672,1.356059617688802,8.006096258298506e-5,0.023779913074630895
Michigan,2020-02-16,0.31399980276559514,100.23597946476596,0.004504443970577752,4.937586213756883e-4,15.737397200839863,0.2585448230658398,5.811073032356721,FALSE,2.1665411666878276,1.13950319765906,3.75507217847315,NA,NA,NA,15,1.163475236365594,62.6595192299533,0.0094941092407244,1.5090488011800325,2.566935215681443e-6,0.006558740916094311,4.932311528377668,406.41113839011405,0.24854935149437596,23.955366321389043,0.006831127341404962,1.6210139759206408,1.348206372392296e-4,0.033583004405493305
Michigan,2020-02-17,0.378631075176351,120.4318249792306,0.006396194536491621,8.185467925549135e-4,19.46833392032607,0.31309906972575524,6.915799560039656,FALSE,2.250147518780784,1.22836175670455,3.75968575394302,NA,NA,NA,16,1.520663626958556,73.84546993874729,0.025007982471449388,1.7377819622858677,5.00448131344081e-6,0.009640299115370541,6.080560799875387,471.71631889203843,0.33969281041051164,27.674987869242294,0.009430127361465056,1.9344832906547011,1.9634215743277063e-4,0.04481606014707403
