max_date,date,cases.fitted,cum.incidence,deaths,deaths.fitted,infections,severe,symptomatic,data.available,Rt,Rt.lo,Rt.hi,NaiveRt,NaiveRt.lo,NaiveRt.hi,index,infections.lo,infections.hi,cases.fitted.lo,cases.fitted.hi,deaths.fitted.lo,deaths.fitted.hi,cum.incidence.lo,cum.incidence.hi,symptomatic.lo,symptomatic.hi,severe.lo,severe.hi,deaths.lo,deaths.hi
2020-04-30,2020-04-20,6810.799010746252,2418074.1017182996,637.5353912518678,544.5707930071526,25137.243492648595,5538.138689211764,19229.81725247288,TRUE,1.0175123438642457,0.422669750541107,2.13470597044757,0.6889132879666667,0.6808140019122003,0.697076556068473,76,297.37620564383997,124620.8684095547,4433.340979363364,9164.189695302239,468.53196603668255,654.430526383459,1130783.9975734446,5381592.000257526,1280.858996475166,62638.14532620586,2871.998790587816,10907.421691510293,449.44105694773157,1183.6853919790015
2020-04-30,2020-04-21,6490.091277349762,2459333.2015022803,600.0526330513878,513.9334073406828,24572.290870913115,5226.866180644842,19581.397550129725,TRUE,1.023570352723891,0.401272996204708,2.13117518968095,0.7127065558297099,0.7041964978126015,0.7212849007262669,77,201.63676155319402,142463.23257482846,4425.347817090846,8922.882230009158,442.48697636120045,624.97568600404,1138046.213475865,5447193.215914282,982.0058905355902,70956.81574776738,2519.974204659878,10171.981748017726,417.77360888349165,1120.5886485460878
2020-04-30,2020-04-22,6230.3768131105335,2512804.979670083,565.0726425604889,484.2803905580897,25386.673839237534,5011.210573940511,20099.447167073216,TRUE,1.0201802989090574,0.37101773233198,2.19189946092998,0.8233767382594459,0.8139047435291639,0.8329219378014506,78,137.54721016078588,165081.0243574437,4314.544084768617,8744.483984532788,416.0790298928487,594.3284243209035,1193418.0950059171,5623651.1214212915,750.2800300447038,74344.92320659739,2565.4835434744814,9931.395740303673,389.12668572883746,1057.0535739017755
2020-04-30,2020-04-23,5993.582763130928,2559178.594799554,533.1424452739968,454.90674424402596,25095.1881718738,4918.60219887529,20078.46427512423,TRUE,1.018687190269196,0.365897252934553,2.33740916506693,1.0522388515112313,1.0411955386407854,1.0633599760994632,79,98.58034535754462,187029.50344426095,3904.34351820064,8293.080768416394,392.1161377994548,568.7581378051981,1140435.0624316626,5674354.174094657,571.7709053811246,82073.42019196319,2103.3491337593355,9739.592410908446,353.4069130176793,986.276989100661
2020-04-30,2020-04-24,5796.364079835503,2608476.7563378,502.34788963278584,427.60482395474287,25464.401467359414,4773.802158913244,20589.045207548872,TRUE,1.0269323212581702,0.378801922037554,2.36287797945252,1.1399101206436568,1.1282328065503948,1.1516677323434172,80,72.17798948098874,214377.9106222401,3764.54835093833,8207.78625106539,363.78916155026127,534.5194919514282,1141506.5556073473,5902832.707311001,434.715036370741,94805.09843607666,1936.2615622142437,9775.55205083243,333.13895306337275,930.8408399968664
2020-04-30,2020-04-25,5604.963893090186,2647114.5148691726,474.93498077285733,403.2485887706939,24962.80733972619,4634.493843074584,20801.232982679878,TRUE,1.023184791604114,0.365391987303076,2.52297314724142,1.0824556503199614,1.0711194848401604,1.0938715190947597,81,53.905796356510194,248886.4408529872,3709.844333316216,8387.033394080634,325.12915838288563,493.37495062724236,1142597.298713736,6039464.545577589,329.560772476184,110010.91104220331,1760.2148974246863,10004.87240271805,314.4707092116055,885.9505839114788
2020-04-30,2020-04-26,5478.965398372518,2678067.0549157946,449.79651783115764,381.97716517490755,24549.013185314427,4553.579661529486,20696.323200202634,TRUE,1.0279675132634012,0.360664463696296,2.65211101443764,0.9641513733522155,0.9535677949035374,0.9748129745472172,82,46.109263938411516,275268.11664365715,3369.8967313386242,8475.064349017914,306.2305346910666,471.9397273377103,1321728.7516684067,6538951.709419534,243.9826353563166,125950.84464877877,1501.6557541973423,10188.95949265449,291.384345648061,842.7398550639616
2020-04-30,2020-04-27,5341.585362913575,2744857.0044447193,428.0651166642489,360.6922831887013,24501.995547558032,4510.671747561486,20808.423257150465,TRUE,1.0335293993024863,0.349844978582861,2.75136976020513,0.8468860647348094,0.8370229883473767,0.8568263197000416,83,38.27388358399362,324721.74482379894,3174.1334886702134,8959.539077161779,287.37281042575455,455.18739039229047,1251433.7448120036,6682138.121890148,177.74031097839944,149663.29767615552,1278.4935458901732,10598.85167633443,262.11436821356546,781.5284317082325
2020-04-30,2020-04-28,5190.9534650205405,2785652.4380953684,408.09220508837427,341.83556276318825,25185.498000143318,4499.543891388949,20754.410882580523,TRUE,1.0295553354947145,0.340617324538564,2.8747993550857,0.6771890588047892,0.6683259537766293,0.6861301792734045,84,30.80432279926789,399242.3261170126,2742.675936846094,9469.71391170303,277.9084774640641,446.4889855320211,1217282.7914693006,6859787.134012092,129.42771251012647,170278.07612466795,1057.0183818453008,11242.433151353434,236.4207414978507,737.8999254719431
2020-04-30,2020-04-29,5098.647797538579,2844319.601832444,390.87414381299845,327.3843038773434,24665.57279237866,4478.699286412475,20903.342070939558,TRUE,NA,NA,NA,NA,NA,NA,85,25.949937563297937,465328.982175044,2241.8427290611235,9822.382715143009,252.8202465787385,433.2387091666718,1267639.4806992647,7232955.704526735,94.96418683479254,190700.86075037264,695.0820837192649,12503.793300241914,216.36747386685778,716.7850337847161
