date,state,cases,deaths,source,smoothing,fracpos
2020-03-10,Michigan,104,0,CTP,moving_average,0.79140286571143
2020-03-10,Michigan,104,0,CTP,GAM,0.947439706637662
2020-03-11,Michigan,139,0,CTP,moving_average,0.703224230581339
2020-03-11,Michigan,139,0,CTP,GAM,0.924088841744805
2020-03-12,Michigan,205,0,CTP,moving_average,0.651707317073171
2020-03-12,Michigan,205,0,CTP,GAM,0.892869352307264
2020-03-13,Michigan,243,0,CTP,moving_average,0.590915882265053
2020-03-13,Michigan,243,0,CTP,GAM,0.852844316287249
2020-03-14,Michigan,251,0,CTP,moving_average,0.546538792573466
2020-03-14,Michigan,251,0,CTP,GAM,0.803939336340719
2020-03-15,Michigan,284,0,CTP,moving_average,0.573638042474607
2020-03-15,Michigan,284,0,CTP,GAM,0.747267668873982
2020-03-16,Michigan,453,0,CTP,moving_average,0.546152351340847
2020-03-16,Michigan,453,0,CTP,GAM,0.685157610880369
2020-03-17,Michigan,460,0,CTP,moving_average,0.517870595128484
2020-03-17,Michigan,460,0,CTP,GAM,0.620785288173866
2020-03-18,Michigan,520,0,CTP,moving_average,0.471971830985915
2020-03-18,Michigan,520,0,CTP,GAM,0.557525830355655
2020-03-19,Michigan,479,3,CTP,moving_average,0.415001712524261
2020-03-19,Michigan,479,3,CTP,GAM,0.498295727386355
2020-03-20,Michigan,635,0,CTP,moving_average,0.388051694708608
2020-03-20,Michigan,635,0,CTP,GAM,0.445136402955883
2020-03-21,Michigan,516,2,CTP,moving_average,0.372543765630582
2020-03-21,Michigan,516,2,CTP,GAM,0.399121808263973
2020-03-22,Michigan,555,3,CTP,moving_average,0.362940086473132
2020-03-22,Michigan,555,3,CTP,GAM,0.360510537537151
2020-03-23,Michigan,691,7,CTP,moving_average,0.309911510247048
2020-03-23,Michigan,691,7,CTP,GAM,0.32900234926805
2020-03-24,Michigan,652,9,CTP,moving_average,0.295461975095842
2020-03-24,Michigan,652,9,CTP,GAM,0.303987350979651
2020-03-25,Michigan,619,19,CTP,moving_average,0.282838354983022
2020-03-25,Michigan,619,19,CTP,GAM,0.284733735466807
2020-03-26,Michigan,707,17,CTP,moving_average,0.277622221671581
2020-03-26,Michigan,707,17,CTP,GAM,0.270504969150733
2020-03-27,Michigan,892,32,CTP,moving_average,0.27111669905132
2020-03-27,Michigan,892,32,CTP,GAM,0.260619354189081
2020-03-28,Michigan,628,0,CTP,moving_average,0.262997852297616
2020-03-28,Michigan,628,0,CTP,GAM,0.254470248587927
2020-03-29,Michigan,723,40,CTP,moving_average,0.262268672345396
2020-03-29,Michigan,723,40,CTP,GAM,0.251522782424444
2020-03-30,Michigan,891,52,CTP,moving_average,0.258690744920993
2020-03-30,Michigan,891,52,CTP,GAM,0.251298461015564
2020-03-31,Michigan,974,75,CTP,moving_average,0.255688960956146
2020-03-31,Michigan,974,75,CTP,GAM,0.253355169315373
2020-04-01,Michigan,1013,78,CTP,moving_average,0.262476345961189
2020-04-01,Michigan,1013,78,CTP,GAM,0.257267421766456
2020-04-02,Michigan,1229,80,CTP,moving_average,0.275349333740016
2020-04-02,Michigan,1229,80,CTP,GAM,0.2626100369825
2020-04-03,Michigan,1135,62,CTP,moving_average,0.278218335433188
2020-04-03,Michigan,1135,62,CTP,GAM,0.268947329649211
2020-04-04,Michigan,1143,61,CTP,moving_average,0.280247094085825
2020-04-04,Michigan,1143,61,CTP,GAM,0.275829027985312
2020-04-05,Michigan,1172,77,CTP,moving_average,0.274286633194561
2020-04-05,Michigan,1172,77,CTP,GAM,0.282793233011541
2020-04-06,Michigan,1283,110,CTP,moving_average,0.274324941184733
2020-04-06,Michigan,1283,110,CTP,GAM,0.289375813211156
2020-04-07,Michigan,973,118,CTP,moving_average,0.297366185216652
2020-04-07,Michigan,973,118,CTP,GAM,0.295124800350172
2020-04-08,Michigan,766,114,CTP,moving_average,0.300577605259737
2020-04-08,Michigan,766,114,CTP,GAM,0.29961779968729
2020-04-09,Michigan,915,117,CTP,moving_average,0.302339321652111
2020-04-09,Michigan,915,117,CTP,GAM,0.302480274607465
2020-04-10,Michigan,1279,205,CTP,moving_average,0.291992510188347
2020-04-10,Michigan,1279,205,CTP,GAM,0.303402801402133
2020-04-11,Michigan,1210,111,CTP,moving_average,0.305855722861923
2020-04-11,Michigan,1210,111,CTP,GAM,0.302155864439262
2020-04-12,Michigan,645,95,CTP,moving_average,0.269042802670915
2020-04-12,Michigan,645,95,CTP,GAM,0.298601254433542
2020-04-13,Michigan,997,115,CTP,moving_average,0.258193202146691
2020-04-13,Michigan,997,115,CTP,GAM,0.292699455061362
2020-04-14,Michigan,1366,166,CTP,moving_average,0.255483567395396
2020-04-14,Michigan,1366,166,CTP,GAM,0.284512487149278
2020-04-15,Michigan,1058,153,CTP,moving_average,0.267596306667676
2020-04-15,Michigan,1058,153,CTP,GAM,0.274201606687345
2020-04-16,Michigan,1204,172,CTP,moving_average,0.236434981184266
2020-04-16,Michigan,1204,172,CTP,GAM,0.262019219629127
2020-04-17,Michigan,760,134,CTP,moving_average,0.218610092140608
2020-04-17,Michigan,760,134,CTP,GAM,0.248294605584867
2020-04-18,Michigan,768,81,CTP,moving_average,0.200277777777778
2020-04-18,Michigan,768,81,CTP,GAM,0.233413669248218
2020-04-19,Michigan,633,83,CTP,moving_average,0.183819607424792
2020-04-19,Michigan,633,83,CTP,GAM,0.217793915680521
2020-04-20,Michigan,576,77,CTP,moving_average,0.1732824330018
2020-04-20,Michigan,576,77,CTP,GAM,0.201856919700442
2020-04-21,Michigan,967,232,CTP,moving_average,0.165857280218108
2020-04-21,Michigan,967,232,CTP,GAM,0.186001349390259
2020-04-22,Michigan,999,113,CTP,moving_average,0.155562780112858
2020-04-22,Michigan,999,113,CTP,GAM,0.170579765581489
2020-04-23,Michigan,1325,164,CTP,moving_average,0.147068565750248
2020-04-23,Michigan,1325,164,CTP,GAM,0.155881819301567
2020-04-24,Michigan,1350,108,CTP,moving_average,0.136074995582993
2020-04-24,Michigan,1350,108,CTP,GAM,0.142125261837832
2020-04-25,Michigan,562,189,CTP,moving_average,0.128311435523114
2020-04-25,Michigan,562,189,CTP,GAM,0.129454742735141
2020-04-26,Michigan,575,41,CTP,moving_average,0.114915119010682
2020-04-26,Michigan,575,41,CTP,GAM,0.117947123609287
2020-04-27,Michigan,432,92,CTP,moving_average,0.111117025051451
2020-04-27,Michigan,432,92,CTP,GAM,0.107621277131124
2020-04-28,Michigan,1052,160,CTP,moving_average,0.113694308406244
2020-04-28,Michigan,1052,160,CTP,GAM,0.0984501539777116
2020-04-29,Michigan,1137,103,CTP,moving_average,0.104193784750657
2020-04-29,Michigan,1137,103,CTP,GAM,0.0903731793513752
2020-04-30,Michigan,980,119,CTP,moving_average,0.0906571869882099
2020-04-30,Michigan,980,119,CTP,GAM,0.0833075813771442
2020-05-01,Michigan,977,77,CTP,moving_average,0.0836415729315102
2020-05-01,Michigan,977,77,CTP,GAM,0.0771578536750434
2020-05-02,Michigan,851,154,CTP,moving_average,0.073729863692689
2020-05-02,Michigan,851,154,CTP,GAM,0.0718230720571481
2020-05-03,Michigan,547,29,CTP,moving_average,0.0701455865117133
2020-05-03,Michigan,547,29,CTP,GAM,0.0672021547981999
2020-05-04,Michigan,196,0,CTP,moving_average,0.0660664314393479
2020-05-04,Michigan,196,0,CTP,GAM,0.0631973715090446
2020-05-05,Michigan,447,130,CTP,moving_average,0.0653500299740225
2020-05-05,Michigan,447,130,CTP,GAM,0.0597164953409012
2020-05-06,Michigan,657,71,CTP,moving_average,0.0636366804921404
2020-05-06,Michigan,657,71,CTP,GAM,0.0566739959817912
2020-05-07,Michigan,592,93,CTP,moving_average,0.0561544905858828
2020-05-07,Michigan,592,93,CTP,GAM,0.0539916223095857
2020-05-08,Michigan,680,50,CTP,moving_average,0.0490890317047436
2020-05-08,Michigan,680,50,CTP,GAM,0.0515986501785073
2020-05-09,Michigan,430,133,CTP,moving_average,0.048669183351651
2020-05-09,Michigan,430,133,CTP,GAM,0.0494319898044615
2020-05-10,Michigan,382,25,CTP,moving_average,0.0406404130110782
2020-05-10,Michigan,382,25,CTP,GAM,0.047436268723153
2020-05-11,Michigan,414,33,CTP,moving_average,0.0412909950112828
2020-05-11,Michigan,414,33,CTP,GAM,0.0455639363345812
2020-05-12,Michigan,469,90,CTP,moving_average,0.0418921277709897
2020-05-12,Michigan,469,90,CTP,GAM,0.043775378753635
2020-05-13,Michigan,370,40,CTP,moving_average,0.0401986594223193
2020-05-13,Michigan,370,40,CTP,GAM,0.0420389914738957
2020-05-14,Michigan,1191,73,CTP,moving_average,0.0381745211255525
2020-05-14,Michigan,1191,73,CTP,GAM,0.0403311349709197
2020-05-15,Michigan,497,38,CTP,moving_average,0.0367876754389868
2020-05-15,Michigan,497,38,CTP,GAM,0.0386358961955117
2020-05-16,Michigan,425,55,CTP,moving_average,0.0354702935582334
2020-05-16,Michigan,425,55,CTP,GAM,0.0369445959702969
2020-05-17,Michigan,638,11,CTP,moving_average,0.0372323928060742
2020-05-17,Michigan,638,11,CTP,GAM,0.0352550146638706
2020-05-18,Michigan,773,24,CTP,moving_average,0.0347362147196801
2020-05-18,Michigan,773,24,CTP,GAM,0.0335703494050899
2020-05-19,Michigan,435,102,CTP,moving_average,0.0341834911920801
2020-05-19,Michigan,435,102,CTP,GAM,0.0318979569960288
2020-05-20,Michigan,659,43,CTP,moving_average,0.0333429896761625
2020-05-20,Michigan,659,43,CTP,GAM,0.0302479691221376
2020-05-21,Michigan,501,69,CTP,moving_average,0.031473273152426
2020-05-21,Michigan,501,69,CTP,GAM,0.0286318840255758
2020-05-22,Michigan,403,29,CTP,moving_average,0.029905314443486
2020-05-22,Michigan,403,29,CTP,GAM,0.027061238656176
2020-05-23,Michigan,452,65,CTP,moving_average,0.0309394700823021
2020-05-23,Michigan,452,65,CTP,GAM,0.0255464487082328
2020-05-24,Michigan,314,5,CTP,moving_average,0.0281204151497039
2020-05-24,Michigan,314,5,CTP,GAM,0.0240960008382656
2020-05-25,Michigan,202,12,CTP,moving_average,0.0325526891195594
2020-05-25,Michigan,202,12,CTP,GAM,0.022716092249566
2020-05-26,Michigan,223,26,CTP,moving_average,0.0293825749997367
2020-05-26,Michigan,223,26,CTP,GAM,0.0214097352797615
2020-03-10,Michigan,2,0,NYT,moving_average,0.79140286571143
2020-03-10,Michigan,2,0,NYT,GAM,0.947439706637662
2020-03-11,Michigan,0,0,NYT,moving_average,0.703224230581339
2020-03-11,Michigan,0,0,NYT,GAM,0.924088841744805
2020-03-12,Michigan,10,0,NYT,moving_average,0.651707317073171
2020-03-12,Michigan,10,0,NYT,GAM,0.892869352307264
2020-03-13,Michigan,13,0,NYT,moving_average,0.590915882265053
2020-03-13,Michigan,13,0,NYT,GAM,0.852844316287249
2020-03-14,Michigan,8,0,NYT,moving_average,0.546538792573466
2020-03-14,Michigan,8,0,NYT,GAM,0.803939336340719
2020-03-15,Michigan,20,0,NYT,moving_average,0.573638042474607
2020-03-15,Michigan,20,0,NYT,GAM,0.747267668873982
2020-03-16,Michigan,1,0,NYT,moving_average,0.546152351340847
2020-03-16,Michigan,1,0,NYT,GAM,0.685157610880369
2020-03-17,Michigan,11,0,NYT,moving_average,0.517870595128484
2020-03-17,Michigan,11,0,NYT,GAM,0.620785288173866
2020-03-18,Michigan,15,1,NYT,moving_average,0.471971830985915
2020-03-18,Michigan,15,1,NYT,GAM,0.557525830355655
2020-03-19,Michigan,254,2,NYT,moving_average,0.415001712524261
2020-03-19,Michigan,254,2,NYT,GAM,0.498295727386355
2020-03-20,Michigan,214,1,NYT,moving_average,0.388051694708608
2020-03-20,Michigan,214,1,NYT,GAM,0.445136402955883
2020-03-21,Michigan,239,2,NYT,moving_average,0.372543765630582
2020-03-21,Michigan,239,2,NYT,GAM,0.399121808263973
2020-03-22,Michigan,246,3,NYT,moving_average,0.362940086473132
2020-03-22,Michigan,246,3,NYT,GAM,0.360510537537151
2020-03-23,Michigan,291,7,NYT,moving_average,0.309911510247048
2020-03-23,Michigan,291,7,NYT,GAM,0.32900234926805
2020-03-24,Michigan,467,8,NYT,moving_average,0.295461975095842
2020-03-24,Michigan,467,8,NYT,GAM,0.303987350979651
2020-03-25,Michigan,502,19,NYT,moving_average,0.282838354983022
2020-03-25,Michigan,502,19,NYT,GAM,0.284733735466807
2020-03-26,Michigan,584,20,NYT,moving_average,0.277622221671581
2020-03-26,Michigan,584,20,NYT,GAM,0.270504969150733
2020-03-27,Michigan,778,30,NYT,moving_average,0.27111669905132
2020-03-27,Michigan,778,30,NYT,GAM,0.260619354189081
2020-03-28,Michigan,979,18,NYT,moving_average,0.262997852297616
2020-03-28,Michigan,979,18,NYT,GAM,0.254470248587927
2020-03-29,Michigan,852,21,NYT,moving_average,0.262268672345396
2020-03-29,Michigan,852,21,NYT,GAM,0.251522782424444
2020-03-30,Michigan,1022,65,NYT,moving_average,0.258690744920993
2020-03-30,Michigan,1022,65,NYT,GAM,0.251298461015564
2020-03-31,Michigan,1121,67,NYT,moving_average,0.255688960956146
2020-03-31,Michigan,1121,67,NYT,GAM,0.253355169315373
2020-04-01,Michigan,1663,72,NYT,moving_average,0.262476345961189
2020-04-01,Michigan,1663,72,NYT,GAM,0.257267421766456
2020-04-02,Michigan,1499,81,NYT,moving_average,0.275349333740016
2020-04-02,Michigan,1499,81,NYT,GAM,0.2626100369825
2020-04-03,Michigan,1878,61,NYT,moving_average,0.278218335433188
2020-04-03,Michigan,1878,61,NYT,GAM,0.268947329649211
2020-04-04,Michigan,1556,62,NYT,moving_average,0.280247094085825
2020-04-04,Michigan,1556,62,NYT,GAM,0.275829027985312
2020-04-05,Michigan,1408,76,NYT,moving_average,0.274286633194561
2020-04-05,Michigan,1408,76,NYT,GAM,0.282793233011541
2020-04-06,Michigan,1496,111,NYT,moving_average,0.274324941184733
2020-04-06,Michigan,1496,111,NYT,GAM,0.289375813211156
2020-04-07,Michigan,1722,118,NYT,moving_average,0.297366185216652
2020-04-07,Michigan,1722,118,NYT,GAM,0.295124800350172
2020-04-08,Michigan,1369,114,NYT,moving_average,0.300577605259737
2020-04-08,Michigan,1369,114,NYT,GAM,0.29961779968729
2020-04-09,Michigan,1155,117,NYT,moving_average,0.302339321652111
2020-04-09,Michigan,1155,117,NYT,GAM,0.302480274607465
2020-04-10,Michigan,1271,204,NYT,moving_average,0.291992510188347
2020-04-10,Michigan,1271,204,NYT,GAM,0.303402801402133
2020-04-11,Michigan,1207,111,NYT,moving_average,0.305855722861923
2020-04-11,Michigan,1207,111,NYT,GAM,0.302155864439262
2020-04-12,Michigan,641,95,NYT,moving_average,0.269042802670915
2020-04-12,Michigan,641,95,NYT,GAM,0.298601254433542
2020-04-13,Michigan,993,115,NYT,moving_average,0.258193202146691
2020-04-13,Michigan,993,115,NYT,GAM,0.292699455061362
2020-04-14,Michigan,1357,165,NYT,moving_average,0.255483567395396
2020-04-14,Michigan,1357,165,NYT,GAM,0.284512487149278
2020-04-15,Michigan,1049,153,NYT,moving_average,0.267596306667676
2020-04-15,Michigan,1049,153,NYT,GAM,0.274201606687345
2020-04-16,Michigan,1226,172,NYT,moving_average,0.236434981184266
2020-04-16,Michigan,1226,172,NYT,GAM,0.262019219629127
2020-04-17,Michigan,833,135,NYT,moving_average,0.218610092140608
2020-04-17,Michigan,833,135,NYT,GAM,0.248294605584867
2020-04-18,Michigan,765,81,NYT,moving_average,0.200277777777778
2020-04-18,Michigan,765,81,NYT,GAM,0.233413669248218
2020-04-19,Michigan,631,82,NYT,moving_average,0.183819607424792
2020-04-19,Michigan,631,82,NYT,GAM,0.217793915680521
2020-04-20,Michigan,579,77,NYT,moving_average,0.1732824330018
2020-04-20,Michigan,579,77,NYT,GAM,0.201856919700442
2020-04-21,Michigan,1008,232,NYT,moving_average,0.165857280218108
2020-04-21,Michigan,1008,232,NYT,GAM,0.186001349390259
2020-04-22,Michigan,994,114,NYT,moving_average,0.155562780112858
2020-04-22,Michigan,994,114,NYT,GAM,0.170579765581489
2020-04-23,Michigan,1323,165,NYT,moving_average,0.147068565750248
2020-04-23,Michigan,1323,165,NYT,GAM,0.155881819301567
2020-04-24,Michigan,1375,107,NYT,moving_average,0.136074995582993
2020-04-24,Michigan,1375,107,NYT,GAM,0.142125261837832
2020-04-25,Michigan,557,189,NYT,moving_average,0.128311435523114
2020-04-25,Michigan,557,189,NYT,GAM,0.129454742735141
2020-04-26,Michigan,567,41,NYT,moving_average,0.114915119010682
2020-04-26,Michigan,567,41,NYT,GAM,0.117947123609287
2020-04-27,Michigan,439,92,NYT,moving_average,0.111117025051451
2020-04-27,Michigan,439,92,NYT,GAM,0.107621277131124
2020-04-28,Michigan,1044,160,NYT,moving_average,0.113694308406244
2020-04-28,Michigan,1044,160,NYT,GAM,0.0984501539777116
2020-04-29,Michigan,1126,104,NYT,moving_average,0.104193784750657
2020-04-29,Michigan,1126,104,NYT,GAM,0.0903731793513752
2020-04-30,Michigan,987,118,NYT,moving_average,0.0906571869882099
2020-04-30,Michigan,987,118,NYT,GAM,0.0833075813771442
2020-05-01,Michigan,1001,78,NYT,moving_average,0.0836415729315102
2020-05-01,Michigan,1001,78,NYT,GAM,0.0771578536750434
2020-05-02,Michigan,843,154,NYT,moving_average,0.073729863692689
2020-05-02,Michigan,843,154,NYT,GAM,0.0718230720571481
2020-05-03,Michigan,545,29,NYT,moving_average,0.0701455865117133
2020-05-03,Michigan,545,29,NYT,GAM,0.0672021547981999
2020-05-04,Michigan,192,86,NYT,moving_average,0.0660664314393479
2020-05-04,Michigan,192,86,NYT,GAM,0.0631973715090446
2020-05-05,Michigan,405,44,NYT,moving_average,0.0653500299740225
2020-05-05,Michigan,405,44,NYT,GAM,0.0597164953409012
2020-05-06,Michigan,715,71,NYT,moving_average,0.0636366804921404
2020-05-06,Michigan,715,71,NYT,GAM,0.0566739959817912
2020-05-07,Michigan,595,93,NYT,moving_average,0.0561544905858828
2020-05-07,Michigan,595,93,NYT,GAM,0.0539916223095857
2020-05-08,Michigan,676,50,NYT,moving_average,0.0490890317047436
2020-05-08,Michigan,676,50,NYT,GAM,0.0515986501785073
2020-05-09,Michigan,416,133,NYT,moving_average,0.048669183351651
2020-05-09,Michigan,416,133,NYT,GAM,0.0494319898044615
2020-05-10,Michigan,381,25,NYT,moving_average,0.0406404130110782
2020-05-10,Michigan,381,25,NYT,GAM,0.047436268723153
2020-05-11,Michigan,410,33,NYT,moving_average,0.0412909950112828
2020-05-11,Michigan,410,33,NYT,GAM,0.0455639363345812
2020-05-12,Michigan,420,90,NYT,moving_average,0.0418921277709897
2020-05-12,Michigan,420,90,NYT,GAM,0.043775378753635
2020-05-13,Michigan,361,40,NYT,moving_average,0.0401986594223193
2020-05-13,Michigan,361,40,NYT,GAM,0.0420389914738957
2020-05-14,Michigan,1182,73,NYT,moving_average,0.0381745211255525
2020-05-14,Michigan,1182,73,NYT,GAM,0.0403311349709197
2020-05-15,Michigan,493,38,NYT,moving_average,0.0367876754389868
2020-05-15,Michigan,493,38,NYT,GAM,0.0386358961955117
2020-05-16,Michigan,434,55,NYT,moving_average,0.0354702935582334
2020-05-16,Michigan,434,55,NYT,GAM,0.0369445959702969
2020-05-17,Michigan,638,11,NYT,moving_average,0.0372323928060742
2020-05-17,Michigan,638,11,NYT,GAM,0.0352550146638706
2020-05-18,Michigan,799,24,NYT,moving_average,0.0347362147196801
2020-05-18,Michigan,799,24,NYT,GAM,0.0335703494050899
2020-05-19,Michigan,484,102,NYT,moving_average,0.0341834911920801
2020-05-19,Michigan,484,102,NYT,GAM,0.0318979569960288
2020-05-20,Michigan,651,43,NYT,moving_average,0.0333429896761625
2020-05-20,Michigan,651,43,NYT,GAM,0.0302479691221376
2020-05-21,Michigan,480,69,NYT,moving_average,0.031473273152426
2020-05-21,Michigan,480,69,NYT,GAM,0.0286318840255758
2020-05-22,Michigan,397,29,NYT,moving_average,0.029905314443486
2020-05-22,Michigan,397,29,NYT,GAM,0.027061238656176
2020-05-23,Michigan,439,65,NYT,moving_average,0.0309394700823021
2020-05-23,Michigan,439,65,NYT,GAM,0.0255464487082328
2020-05-24,Michigan,312,5,NYT,moving_average,0.0281204151497039
2020-05-24,Michigan,312,5,NYT,GAM,0.0240960008382656
2020-05-25,Michigan,200,12,NYT,moving_average,0.0325526891195594
2020-05-25,Michigan,200,12,NYT,GAM,0.022716092249566
2020-05-26,Michigan,224,26,NYT,moving_average,0.0293825749997367
2020-05-26,Michigan,224,26,NYT,GAM,0.0214097352797615
2020-03-04,New York,6,0,CTP,moving_average,0.701298701298701
2020-03-04,New York,6,0,CTP,GAM,0.0405488565142071
2020-03-05,New York,16,0,CTP,moving_average,0.701298701298701
2020-03-05,New York,16,0,CTP,GAM,0.0460283261892305
2020-03-06,New York,11,0,CTP,moving_average,0.1315625
2020-03-06,New York,11,0,CTP,GAM,0.0522123358495578
2020-03-07,New York,43,0,CTP,moving_average,0.158643657281259
2020-03-07,New York,43,0,CTP,GAM,0.0591873262877627
2020-03-08,New York,29,0,CTP,moving_average,0.138277693474962
2020-03-08,New York,29,0,CTP,GAM,0.0670498074826485
2020-03-09,New York,37,0,CTP,moving_average,0.172947387584198
2020-03-09,New York,37,0,CTP,GAM,0.0759052028253888
2020-03-10,New York,31,0,CTP,moving_average,0.235914515681377
2020-03-10,New York,31,0,CTP,GAM,0.0858654005972794
2020-03-11,New York,43,0,CTP,moving_average,0.163184215934781
2020-03-11,New York,43,0,CTP,GAM,0.0970446715977282
2020-03-12,New York,0,0,CTP,moving_average,0.186504723346829
2020-03-12,New York,0,0,CTP,GAM,0.109553648625429
2020-03-13,New York,205,0,CTP,moving_average,0.218998422468991
2020-03-13,New York,205,0,CTP,GAM,0.123491178832741
2020-03-14,New York,103,0,CTP,moving_average,0.227820444915254
2020-03-14,New York,103,0,CTP,GAM,0.138934084026428
2020-03-15,New York,205,3,CTP,moving_average,0.246468407558016
2020-03-15,New York,205,3,CTP,GAM,0.155925214190016
2020-03-16,New York,221,4,CTP,moving_average,0.26596834502894
2020-03-16,New York,221,4,CTP,GAM,0.1744606422247
2020-03-17,New York,750,0,CTP,moving_average,0.280361615185201
2020-03-17,New York,750,0,CTP,GAM,0.19447735954133
2020-03-18,New York,682,5,CTP,moving_average,0.296839576026508
2020-03-18,New York,682,5,CTP,GAM,0.215843269946444
2020-03-19,New York,1770,0,CTP,moving_average,0.304131498571382
2020-03-19,New York,1770,0,CTP,GAM,0.23835147594514
2020-03-20,New York,2950,23,CTP,moving_average,0.305400666918767
2020-03-20,New York,2950,23,CTP,GAM,0.261720643251981
2020-03-21,New York,3254,9,CTP,moving_average,0.339786818913929
2020-03-21,New York,3254,9,CTP,GAM,0.285602530661615
2020-03-22,New York,4812,70,CTP,moving_average,0.348929650946131
2020-03-22,New York,4812,70,CTP,GAM,0.30959664926513
2020-03-23,New York,5707,0,CTP,moving_average,0.362966069891168
2020-03-23,New York,5707,0,CTP,GAM,0.333270708460543
2020-03-24,New York,4790,96,CTP,moving_average,0.37480031848888
2020-03-24,New York,4790,96,CTP,GAM,0.356184374837047
2020-03-25,New York,5146,75,CTP,moving_average,0.383818340088172
2020-03-25,New York,5146,75,CTP,GAM,0.37791325844683
2020-03-26,New York,6447,100,CTP,moving_average,0.401122263424374
2020-03-26,New York,6447,100,CTP,GAM,0.398070135182963
2020-03-27,New York,7377,134,CTP,moving_average,0.41434124145805
2020-03-27,New York,7377,134,CTP,GAM,0.416321161693658
2020-03-28,New York,7683,209,CTP,moving_average,0.42438115560085
2020-03-28,New York,7683,209,CTP,GAM,0.43239598008391
2020-03-29,New York,7195,237,CTP,moving_average,0.434798690250464
2020-03-29,New York,7195,237,CTP,GAM,0.446091793894489
2020-03-30,New York,6984,253,CTP,moving_average,0.445322077020932
2020-03-30,New York,6984,253,CTP,GAM,0.457272424003251
2020-03-31,New York,9298,332,CTP,moving_average,0.450733280105742
2020-03-31,New York,9298,332,CTP,GAM,0.465863861797967
2020-04-01,New York,7917,391,CTP,moving_average,0.451473804507764
2020-04-01,New York,7917,391,CTP,GAM,0.471847918939822
2020-04-02,New York,8669,432,CTP,moving_average,0.448245218176138
2020-04-02,New York,8669,432,CTP,GAM,0.475255328509399
2020-04-03,New York,10482,562,CTP,moving_average,0.4505157532093
2020-04-03,New York,10482,562,CTP,GAM,0.476159225472793
2020-04-04,New York,10841,630,CTP,moving_average,0.460062934623188
2020-04-04,New York,10841,630,CTP,GAM,0.474669460985617
2020-04-05,New York,8327,594,CTP,moving_average,0.446158728289282
2020-04-05,New York,8327,594,CTP,GAM,0.470927785503275
2020-04-06,New York,8658,599,CTP,moving_average,0.442873622944016
2020-04-06,New York,8658,599,CTP,GAM,0.465103630233446
2020-04-07,New York,8174,731,CTP,moving_average,0.43403214200048
2020-04-07,New York,8174,731,CTP,GAM,0.457390051826269
2020-04-08,New York,10453,779,CTP,moving_average,0.4300898306247
2020-04-08,New York,10453,779,CTP,GAM,0.447999382995417
2020-04-09,New York,10621,799,CTP,moving_average,0.420298514705838
2020-04-09,New York,10621,799,CTP,GAM,0.437158234375556
2020-04-10,New York,10575,777,CTP,moving_average,0.410643873893819
2020-04-10,New York,10575,777,CTP,GAM,0.425101686571204
2020-04-11,New York,9946,783,CTP,moving_average,0.398405414092354
2020-04-11,New York,9946,783,CTP,GAM,0.412066749428174
2020-04-12,New York,8236,758,CTP,moving_average,0.386549437912881
2020-04-12,New York,8236,758,CTP,GAM,0.398285394950765
2020-04-13,New York,6337,671,CTP,moving_average,0.378432419227881
2020-04-13,New York,6337,671,CTP,GAM,0.383977641331076
2020-04-14,New York,7177,778,CTP,moving_average,0.368328290422935
2020-04-14,New York,7177,778,CTP,GAM,0.369345243280059
2020-04-15,New York,11571,752,CTP,moving_average,0.358728070707193
2020-04-15,New York,11571,752,CTP,GAM,0.354566516382262
2020-04-16,New York,8505,606,CTP,moving_average,0.34508883897124
2020-04-16,New York,8505,606,CTP,GAM,0.33979270367442
2020-04-17,New York,7358,630,CTP,moving_average,0.329255957559119
2020-04-17,New York,7358,630,CTP,GAM,0.325146113583323
2020-04-18,New York,7090,540,CTP,moving_average,0.310359399804828
2020-04-18,New York,7090,540,CTP,GAM,0.310720060708509
2020-04-19,New York,6054,507,CTP,moving_average,0.295268545709032
2020-04-19,New York,6054,507,CTP,GAM,0.296580462206408
2020-04-20,New York,4726,478,CTP,moving_average,0.28341207262671
2020-04-20,New York,4726,478,CTP,GAM,0.282768808108935
2020-04-21,New York,4178,481,CTP,moving_average,0.27295390263394
2020-04-21,New York,4178,481,CTP,GAM,0.26930614384238
2020-04-22,New York,5526,474,CTP,moving_average,0.261111914672495
2020-04-22,New York,5526,474,CTP,GAM,0.25619767419469
2020-04-23,New York,6244,438,CTP,moving_average,0.241823801998804
2020-04-23,New York,6244,438,CTP,GAM,0.2434376084742
2020-04-24,New York,8130,422,CTP,moving_average,0.228281665025912
2020-04-24,New York,8130,422,CTP,GAM,0.231013902617393
2020-04-25,New York,10553,437,CTP,moving_average,0.215978831042276
2020-04-25,New York,10553,437,CTP,GAM,0.218912603584478
2020-04-26,New York,5902,367,CTP,moving_average,0.204641236430316
2020-04-26,New York,5902,367,CTP,GAM,0.207121556942492
2020-04-27,New York,3951,337,CTP,moving_average,0.195422765583508
2020-04-27,New York,3951,337,CTP,GAM,0.195633297036642
2020-04-28,New York,3110,335,CTP,moving_average,0.186513702479255
2020-04-28,New York,3110,335,CTP,GAM,0.184447000723983
2020-04-29,New York,4585,377,CTP,moving_average,0.177788271404539
2020-04-29,New York,4585,377,CTP,GAM,0.173569451450751
2020-04-30,New York,4681,306,CTP,moving_average,0.167723975672368
2020-04-30,New York,4681,306,CTP,GAM,0.163015030541867
2020-05-01,New York,3942,289,CTP,moving_average,0.157291781694128
