state,.progress,date,cases.fitted,cases.fitted.hi,cases.fitted.lo,cum.incidence,deaths,deaths.fitted,deaths.fitted.hi,deaths.fitted.lo,deaths.hi,deaths.lo,infections,infections.hi,infections.lo,severe,severe.hi,severe.lo,symptomatic,symptomatic.hi,symptomatic.lo,data.available,Rt,Rt.lo,Rt.hi,NaiveRt,NaiveRt.lo,NaiveRt.hi,cum.incidence.lo,cum.incidence.hi,index
New Hampshire,TRUE,2020-04-27,87.68429096993765,111.78663396254254,70.43937211387214,41758.90641566251,6.733364826762873,5.031830864501254,6.644435499751102,3.7850771977608373,18.101219442545606,4.5813513165551765,956.9669510269875,2784.4319940383884,384.95529859995116,85.83913902191958,229.34379585163447,33.22845741067279,611.2604773190949,1587.6958837274697,273.51386958537375,TRUE,0.921194177915272,0.5606014308432159,1.298425760623453,1.0859773461555478,0.977585746976285,1.202100068178207,16466.300733626387,95752.93423127815,83
New Hampshire,TRUE,2020-04-28,89.62151272470359,114.6161440635915,72.93966190710611,42864.885814724985,6.810189181464018,5.122605174967211,6.667041752826452,3.8870616740673896,18.587976556510405,4.717183497620793,918.3443340481606,2730.82755664283,353.44681334624863,87.1857393472661,234.43050957608486,33.76630843341589,605.767010080684,1539.6130824632342,265.53225563670185,TRUE,0.8998862784681129,0.5387724953327445,1.2774463355144703,1.3349342196231662,1.2149399637997156,1.4625811718563184,16781.716787148038,97227.20275227222,84
New Hampshire,TRUE,2020-04-29,91.62518405071039,117.92161370005424,74.77196798354854,43943.51200232726,6.942851203447765,5.163394844626085,6.749472142111599,3.95557034154172,19.058250652411942,4.854460809006781,883.8034441238834,2536.2397003833275,327.61105775842157,89.09845069706941,238.8692659024381,34.575406186012714,589.4787574879758,1496.2376449727676,255.4093444752054,TRUE,0.8806049660165722,0.5072980369392414,1.2792134935342754,1.425928462294558,1.3035807731964963,1.555702430188437,16957.35966196391,98546.29913589572,85
New Hampshire,TRUE,2020-04-30,93.53947501261496,119.56122781891435,76.50864765753721,45079.291227857095,7.094338401197957,5.245098860500016,6.8623236251921105,4.056209606095112,19.549858464086064,4.968326835939951,854.0047976956223,2383.241207710418,309.6738613962861,91.41368983228136,243.05814855762296,35.51510889728807,567.4870236881412,1462.579079737422,249.0854843883337,TRUE,0.8638328069905918,0.5127210803096646,1.2734032086612368,1.573305913078844,1.4485815617590243,1.7049923299688645,17116.1738277249,99709.26428178603,86
New Hampshire,TRUE,2020-05-01,95.63338415710089,123.61771197486746,78.50711129692866,46128.7577418275,7.2495355763360525,5.354463204711945,6.961134899917081,4.2018141981397195,20.03661564797494,5.052723967366946,805.098754022395,2321.9817413951264,285.1350777453914,92.67616687739222,243.73130496525363,36.88951315538479,556.415396148256,1488.946707614697,233.99019969920874,TRUE,0.8504084920002704,0.507352202339796,1.2407532147746543,1.3338153983547185,1.2239344346776266,1.4500843159615444,17261.30217346608,100707.8457840176,87
New Hampshire,TRUE,2020-05-02,97.90851839541332,125.36049488207289,80.09221854899205,47125.17042910851,7.4184253618362686,5.478716969598834,7.043048507156694,4.340710364042124,20.503186484739118,5.185170689159804,763.7228280928008,2286.3580464208835,257.793713372871,93.54151192528315,242.44495672670877,38.5853216123637,547.2068199694452,1400.8309502377929,227.27825647367007,TRUE,0.8413560836721787,0.4985606960491384,1.1965789526998452,1.1182690137888682,1.022224368955396,1.220149505514489,17408.258431426846,101562.06339937843,88
New Hampshire,TRUE,2020-05-03,100.24025576696948,127.08639021745645,81.9015292372354,47748.69650322554,7.5957722162704755,5.615376204804782,7.153381032618918,4.421603062172472,20.93910921484484,5.246550842748974,740.5831714789222,2167.168834641424,228.7908828931562,93.7682108437758,239.961488869755,40.03945917932441,536.0454799166087,1367.0863703756931,213.87857279771475,TRUE,0.8360125911258431,0.4869943125010564,1.2041890601028447,0.9275536070231093,0.8426924799401537,1.0179295807474276,17553.192576156256,102464.69060250274,89
New Hampshire,TRUE,2020-05-04,102.31278591919047,130.18955361645706,83.04690625514621,48327.694130086296,7.739108212157948,5.697327169781454,7.2523828070477485,4.444114605175285,21.335064025921437,5.329496480657797,715.6737760576016,2104.3506925744823,215.65267941484552,92.97104526671545,236.13659196016593,40.634470412857354,516.1210035028787,1307.173166684921,200.58670096771016,TRUE,0.833609814539122,0.4777582710474485,1.2279999015170908,0.8761430131185769,0.794503698887882,0.96319247207047,17693.10491393694,103787.08169680572,90
New Hampshire,TRUE,2020-05-05,103.69065916100581,131.92418730465508,83.29506222374584,49022.227609350535,7.884523294126698,5.801281957740434,7.350075302006322,4.557106700389219,21.627460580655015,5.406344138037559,691.333828963547,2081.9878212936683,204.81675232823017,92.25329736835701,230.94657327561652,40.35858234210919,490.2340571495655,1310.1704766510422,184.5936678511194,TRUE,0.8347152624122149,0.46332807293126066,1.2353301681305489,0.7685373725418535,0.6918295156664407,0.8507164824391604,17825.003714286333,105421.50048346384,91
New Hampshire,TRUE,2020-05-06,104.63218538299851,131.8554211170554,85.19135600156424,49804.00724027149,8.07575604359722,5.945510000442468,7.523756643232243,4.676219940889512,21.783521684331376,5.4715041931480375,668.1144474866128,2090.1036741441394,182.90944389410583,92.56566082688155,230.58024477366163,39.53352708272176,474.81104331184576,1269.619905880496,173.09698015437823,TRUE,0.8372232323365715,0.4515532184081055,1.2810547178151754,0.9326661461512548,0.8466579678211958,1.0243111741484248,17938.195600365536,106816.52150864282,92
New Hampshire,TRUE,2020-05-07,105.44497640019745,131.8125717837633,85.18911739927172,50606.38560277247,8.244987073464838,6.053502596665583,7.6284332120905285,4.835179012070631,21.87287436827299,5.469362347450973,641.6186953265169,1980.3457830613743,154.02213385554404,92.61200796708492,230.16208051264107,39.01814092687172,462.7836490302535,1263.7913273932281,161.63292582681132,TRUE,0.8401344481597728,0.43372161432377276,1.3462193529403987,1.1990395219796979,1.0993518199118806,1.3045791405267328,18032.240111358875,108074.78572755406,93
New Hampshire,TRUE,2020-05-08,106.05113921627716,133.2954100061337,84.64823816903949,51243.34510464508,8.33516589183989,6.166273532400675,7.688582593483778,4.925663028840675,21.896023689780627,5.56101271882339,620.0336767971845,2097.8002152576173,137.80948106596543,90.6782183278496,227.93172411583478,37.529521683834545,451.8062021175831,1258.2985502062356,154.21996650657394,TRUE,0.8454495850423457,0.4046996742755047,1.3687161810474544,0.9654482305865144,0.8761103637729104,1.0606626810655384,18108.9328891508,109436.04729919315,94
New Hampshire,TRUE,2020-05-09,106.09958391128211,134.37610223808016,83.87689044507097,51768.7384211028,8.346408572107833,6.2588697135444935,7.82950751654627,4.971726151811544,21.855671447805584,5.707417686982723,602.1904239468754,2129.7034062998327,122.88944654226825,89.0424123419068,226.18894699735665,36.14654142338178,423.7490871112067,1254.229000415746,145.2494861334147,TRUE,0.8521778930908979,0.4111391586784348,1.3760465922183989,0.8926945033612057,0.8077089888085296,0.9834424642499757,18171.453951364078,111608.59567412751,95
New Hampshire,TRUE,2020-05-10,105.45486027635467,134.31494796098318,84.1329416433787,52395.90409801491,8.392924620282319,6.364437478775744,7.968889293116634,5.069203023983556,21.765774746487125,5.800569874079129,576.5115431474044,2109.3087828216994,116.91543340795323,87.86552456628922,224.72111133089112,35.115904830781844,402.07970576137143,1190.7420531379266,130.86947815076317,TRUE,0.8587429940665252,0.39641888534180214,1.4274442635219626,0.7988302612577056,0.7183394525540692,0.885120835619181,18225.96644429769,113990.10852857203,96
New Hampshire,TRUE,2020-05-11,104.906976047499,133.85633435647134,83.48081543471736,52862.80126441899,8.454496011799455,6.448844429143162,8.112442386313887,5.141518896160833,21.727890925976155,5.826717175177088,575.901704696363,2133.3351309517943,103.32014297250893,85.59077525017011,217.60808601051377,34.13412916845001,387.42178906051925,1175.0807295702932,120.8331584200081,TRUE,0.8651983784419591,0.38944129381159887,1.4816151088649379,1.0542960557003378,0.9602387576571152,1.154304010561855,18272.976445849763,116585.62582256821,97
New Hampshire,TRUE,2020-05-12,104.41119320531874,132.61865428911165,82.82530100880217,53218.416372301566,8.480669820713366,6.503387433855918,8.267174474752027,5.174096472286559,21.646000454395264,5.8993512532537835,569.0627905833251,2133.0038770366023,91.02213940593901,84.37203721455481,209.25399734757687,32.959357577794705,374.86161642385014,1199.47022438939,110.0099428670663,TRUE,0.871501242927499,0.36277756126405497,1.4550329026792972,0.7266161016697931,0.6480574822975093,0.8112811468880289,20913.16420745668,120953.14016407265,98
New Hampshire,TRUE,2020-05-13,102.68236430884738,131.41990581939518,81.24795702317473,53780.72219663377,8.476177924883341,6.554636502194316,8.360707356184536,5.205512483657307,21.485121252645584,5.866839496929852,544.7459379014172,2183.2727587748036,81.15955454038665,82.5390734931348,200.8555649074401,32.23855179932226,364.317127003364,1169.1593026210435,97.5329829097464,TRUE,0.8757428733721514,0.33622131870764504,1.5245217487165734,0.9598425645792951,0.8684644795421507,1.0574165444591446,21122.959839634834,122036.92665848952,99
New Hampshire,TRUE,2020-05-14,101.03865279961258,129.20096072347081,79.23690762962903,54657.556844900755,8.475308624318984,6.594507806645446,8.478706221776125,5.206463925102008,21.256690642939084,5.8401498458548815,538.0843712809811,2334.771543962122,69.88280840120994,79.93230757105907,191.62155205545088,31.514456078959967,346.8043595996449,1098.017695241157,86.33714405999042,TRUE,0.8784119895973533,0.33479404975649435,1.5296919992634161,0.8985826827119334,0.8086534087471431,0.9949447724127748,18378.813288532518,121368.82934044651,100
New Hampshire,TRUE,2020-05-15,99.72466887113268,126.37731201990971,78.10493441111345,55337.45403202518,8.389933420177194,6.604677844883158,8.530095585783146,5.221358433568078,20.9750322212244,5.770282788327682,512.5904100934677,2470.819057882717,58.018018316626474,77.53406842103524,183.34024756406,30.84705310356407,346.5282909176239,1163.4942727851912,74.24164878235084,TRUE,0.8815874148127291,0.3237519521331843,1.581180019722098,0.9051738136391854,0.8140921932981361,1.0028087097240148,18407.10354416406,123985.3874671124,101
New Hampshire,TRUE,2020-05-16,97.82558128412724,124.18703650934748,76.19462614538243,55977.64586030749,8.23257630805805,6.62754712449636,8.585646282818619,5.235521991092593,20.664191459993567,5.535042181822278,499.7389405912519,2526.772626050785,48.28554229951962,74.80392560982693,178.47397015776784,30.24401148082771,345.6644516467367,1249.5629423996215,63.268731807909404,TRUE,0.8876318590193754,0.3065411404103023,1.640506315249477,0.673554617513805,0.5946341497226455,0.7591678214824167,18434.752266776937,126665.33801077417,102
New Hampshire,TRUE,2020-05-17,95.63652170618263,120.91601010451961,74.02797794689022,56584.8524352925,8.176642700668921,6.626193906051775,8.639257538165523,5.216291984923023,20.34468503087676,5.420982766959336,475.3140509768294,2705.364356155258,46.795321942985964,72.83161819990838,177.02239436598805,29.080765218184027,342.82021203390786,1374.0334526596737,54.72190219070819,TRUE,0.8973504514156307,0.28764267770213736,1.7734511092437169,1.0951199607941078,0.9918646720754168,1.2053046472590188,21579.897817734574,132041.5483675573,103
New Hampshire,TRUE,2020-05-18,93.326688479674,116.65292124901896,73.02751015473302,57246.66912045341,8.127671500603714,6.593095873503755,8.62131284531306,5.065598197600945,20.089663432935858,5.223912087323777,457.836948620032,2934.6984984871187,38.75839166274211,70.83794326058307,175.11911921837083,27.86697074650929,329.9092161935564,1459.5556302216762,51.60444538190997,TRUE,0.9117388608235105,0.2667268618889387,1.901117599101372,1.0705786840998073,0.9664788038146838,1.1818986524230075,21645.967068783197,134241.93810130077,104
New Hampshire,TRUE,2020-05-19,90.95233187287208,113.46178293460542,70.67242531525416,57638.353031868864,7.977706458792415,6.557978641510024,8.566497775639021,4.956810025087432,19.9476959109334,5.031223223993628,452.44768910631853,3007.6082995174947,32.88060209111495,68.3705402417348,171.24011952963752,27.01712437566983,320.531339834401,1487.925451496274,47.69154912334188,TRUE,0.9305021249255746,0.2488034661676476,1.984022134008585,1.382763398632944,1.2643527347138146,1.5083463649930822,21705.915558769746,134753.9040771596,105
New Hampshire,TRUE,2020-05-20,87.98481450963428,111.58421375581548,68.30161445933356,58970.28441950122,7.852933680661929,6.506497995985944,8.57739562127696,4.865542554776924,19.80211551894549,4.839440755557174,450.05543296867785,3474.1400671970828,28.692965512617704,67.43236648659271,164.63115558599503,25.72360718876542,311.3468599550024,1498.5035109280714,40.75939383715604,TRUE,0.9511226504503766,0.24153710277536927,2.1073869844731954,1.1894134760446924,1.0814408990998745,1.3043447218755444,22237.98889804276,138732.50358084872,106
New Hampshire,TRUE,2020-05-21,85.25806286392688,108.59928500552655,66.54417373788365,59460.686662496715,7.674376554822268,6.435098007407482,8.593781331446944,4.736597567552412,19.525074865051494,4.642476968477482,416.8388996951908,4235.647120933403,26.188096633938866,64.85223605688495,161.7502470971614,23.68668901905384,298.3919223335796,1506.7132389012966,35.15737394433778,TRUE,0.9718594916747664,0.2407928231802239,2.308546727072444,1.100875781821037,0.9999304178607229,1.208397027014911,21813.21075907838,140298.37361093628,107
New Hampshire,TRUE,2020-05-22,82.63198594518644,107.2041694551682,63.415084906270195,60149.20854012279,7.4928626309979816,6.3731822246931955,8.522750817474044,4.66410902630957,19.240562366336977,4.504224394892244,404.77810892775466,4903.52675447296,24.390479484534048,61.88970769651254,167.61616894057946,21.339796381635875,291.80520008239444,1634.807957324775,30.91333383007784,TRUE,0.9922681139652633,0.22558123419181658,2.4484678528315618,0.8167891327952197,0.7317699876745607,0.9081520760961569,21859.821427203395,145093.97223614575,108
New Hampshire,TRUE,2020-05-23,80.18573645755237,108.79623707456692,60.06370669342634,60986.802792498434,7.340913928659321,6.286795902692871,8.50131269949393,4.477006196763953,18.78213508133412,4.247016873892678,407.7935915458743,6328.63895017969,20.97075502115178,58.257523176304034,165.8949365462226,19.895417344857258,278.3557544479953,1876.6832381746162,26.400825678869516,TRUE,1.0113813507281564,0.21676762690561835,2.596144452614647,NA,NA,NA,18618.74601040539,146717.68572460793,109
New Hampshire,TRUE,2020-05-24,78.32210297073884,110.15029755710623,56.16976973557164,61580.59960405297,7.175679215116167,6.178837291608759,8.479957313119568,4.336034343911166,18.310136355538134,4.022173230760369,407.5276382509037,8319.2859447895,17.32086571508658,57.07178261121232,171.55472350021913,18.860514809453782,265.49143701845173,1896.969121876622,23.438891197946326,TRUE,1.0299510857101006,0.22028426856975686,2.64012982227519,NA,NA,NA,18638.170639054886,151172.26939324345,110
New Hampshire,TRUE,2020-05-25,75.47861613464796,115.90323477138554,52.18518721824347,61874.509356419105,7.008233066069629,6.051002443416362,8.483568197446015,4.142873254078226,18.088971809659633,3.8856423227453356,410.9567536003668,10376.907277087912,13.920808835326515,56.35215826556556,177.49107807615934,17.36041516328011,246.55210001733371,2270.029794523274,21.209468968188,TRUE,NA,NA,NA,NA,NA,NA,21980.64384953133,158796.0746398793,111
New Hampshire,TRUE,2020-05-26,73.74446120609808,117.87138791286597,48.04857591119712,62617.20626383665,6.8609295367667675,5.925450700202564,8.426008634200484,3.9963244915812832,17.945515589203772,3.7089045641547336,412.69196070573776,13152.757605445378,11.01640360367542,56.062685330157706,180.88020834216334,15.829143682698943,253.56083358907577,2737.042840167521,18.55643182406041,TRUE,NA,NA,NA,NA,NA,NA,22731.75365755784,163333.5689625813,112
Kentucky,TRUE,2020-02-07,5.780412100511208e-12,2.2948734273905263e-8,1.0602468889519226e-17,6.8777007137777755,1.2933281870669355e-10,2.1042382024797236e-12,1.0109316506323234e-10,2.6309613581996188e-14,9.703939318024887e-10,9.9241620179516e-12,6.8777007137777755,63.02314899237794,0.40353054558284895,1.5011280814643038e-7,1.2953831616640083e-6,1.2866271691076954e-8,0.00762985510863546,0.05359311771922404,5.175481582477255e-4,FALSE,NA,NA,NA,NA,NA,NA,0.08230416269078594,45.751866436691344,1
Kentucky,TRUE,2020-02-08,4.0263182796132256e-10,8.255765049022435e-7,3.2120333398239095e-14,14.11435433908241,5.643645640507574e-9,9.909508577511753e-11,4.5268322987892864e-9,1.493055841803284e-12,4.2117048983659436e-8,4.353867686831851e-10,7.15961914898123,63.86478194383143,0.5834860329395781,6.056581949072086e-6,5.192968885643477e-5,5.205060986852706e-7,0.13143235819108617,0.9067921444128009,0.009154826058964692,FALSE,NA,NA,NA,NA,NA,NA,0.2026170314695987,87.515210677841,2
Kentucky,TRUE,2020-02-09,1.122362471501865e-8,1.1154680246401365e-5,3.2078795150159195e-12,21.92338513738779,9.235412863959148e-8,1.81884171258228e-9,7.726731989718258e-8,3.564483046055532e-11,6.827715155124737e-7,7.190684873459128e-9,7.635539085835573,64.95728025928138,0.7131132613567541,8.650934522992269e-5,7.327917130240664e-4,7.472762467239013e-6,0.5292136969935752,3.4371326667282043,0.03915764847495364,FALSE,NA,NA,NA,NA,NA,NA,0.3759119902947351,129.07949022784481,3
Kentucky,TRUE,2020-02-10,1.559628742018738e-7,8.111820859531267e-5,1.0545165415169955e-10,30.8668353673891,7.786808821561653e-7,1.8421911575091523e-8,7.030883790675689e-7,4.965890535064293e-10,5.65263797321407e-6,6.120590237414999e-8,8.694805579019464,65.29700158679194,0.8947310668196381,5.867584729533924e-4,0.004837240448233866,5.102178502989963e-5,1.221806364157666,7.303465797186325,0.09244728849353387,FALSE,3.2522952449874496,1.3407395122378296,8.783633126412616,NA,NA,NA,0.6389351455007914,173.02245428759466,4
Kentucky,TRUE,2020-02-11,1.3527224374310624e-6,3.4104473856416207e-4,1.692908942618154e-9,39.10269853235167,4.204244620613503e-6,1.203961164865693e-7,4.2227103393968914e-6,3.91438641325308e-9,2.9962445827342338e-5,3.348984158446334e-7,9.6497942364722,57.642765183460796,1.064160239338264,0.0025023913181306803,0.01973642141297074,2.1852213862652488e-4,2.09126695729581,12.060926343446772,0.16560695116535756,FALSE,2.5595291443285486,0.9772768538023127,6.753552598390173,NA,NA,NA,1.0046169101312146,216.09971218366485,5
Kentucky,TRUE,2020-02-12,8.253795628820397e-6,0.0011571633678621272,1.6771229537127033e-8,49.510045723037166,1.666150237570206e-5,5.838617790086164e-7,1.761747792653557e-5,2.0594263544124893e-8,1.1564754134840241e-4,1.3417781718326572e-6,10.658627158144201,56.24586049080728,1.3607209269011338,0.007742158167512853,0.058205643591927925,6.827237770905334e-4,2.951757334105568,15.753690735503092,0.259150064548652,FALSE,2.180126669033322,0.7860486996443428,5.970552019106465,NA,NA,NA,1.5167752066427058,259.88002720396184,6
Kentucky,TRUE,2020-02-13,3.6356076659740434e-5,0.0030317277820796767,1.3162013204640106e-7,63.054187261195246,5.306268652975796e-5,2.2939831481934228e-6,5.706201669655582e-5,9.359523895472218e-8,3.520834466998726e-4,4.26322875828669e-6,11.575504294647367,61.23654555154444,1.7250698169394645,0.018954647820906577,0.13690575431755475,0.0017029027868293496,3.756539328624685,18.615478753144032,0.35778117567800705,FALSE,1.9806146252740255,0.6662872378319467,5.199852409476541,NA,NA,NA,2.2334173353810343,320.5689625958092,7
Kentucky,TRUE,2020-02-14,1.2517235964998297e-4,0.0069084737057869315,8.432619397113971e-7,77.70633699860035,1.40734153586729e-4,7.233792355239281e-6,1.5237189746847556e-4,3.3466073720160743e-7,8.920186176242803e-4,1.1330297660205073e-5,12.369209764082282,68.78496392893602,2.210863203641458,0.038758673416750794,0.2728063638030517,0.003594799866211239,4.435540757363132,21.300592069908998,0.4620813779738669,FALSE,1.8768365620997385,0.6312767195446511,4.858467184205327,NA,NA,NA,3.2568560033963365,379.1949261194428,8
Kentucky,TRUE,2020-02-15,3.687134448815747e-4,0.015484026640880603,3.764386125185235e-6,92.89504508540146,3.2521481108253294e-4,2.054515266667224e-5,3.5936557345739013e-4,1.0419208845112285e-6,0.001953399886809741,2.615666935065271e-5,14.260993196569911,74.67023592888077,3.090919401661374,0.07011751856743115,0.4749174301472718,0.006686826769556566,5.071928897363895,24.73084741310233,0.6367195036640019,FALSE,1.819075930771945,0.6163161243179609,4.522240145593976,NA,NA,NA,4.7109065348440025,446.2235711034656,9
Kentucky,TRUE,2020-02-16,9.034341858409254e-4,0.03005486899909165,1.3106721702340364e-5,108.53461870903512,6.683079403672003e-4,5.030209412004558e-5,8.052491793647528e-4,2.7454974406833703e-6,0.0037988088041668467,5.393609949245713e-5,16.72474206385683,83.26581217410866,3.8615798315936107,0.11740025402137277,0.74281937567183,0.011965272873759886,5.600560418964912,26.587722107550398,0.8801543213333525,FALSE,1.8001424078475443,0.6566848653035902,4.230469704137898,NA,NA,NA,6.896164009760675,507.14377005894147,10
Kentucky,TRUE,2020-02-17,0.002092890253698435,0.049606651086982374,3.6294318092652155e-5,126.64646240945441,0.0012307537139871704,1.1012625146139214e-4,0.0016012774498333148,7.2657002257384815e-6,0.006813026611118232,1.0149064498148695e-4,19.38838930253379,97.7358689033992,4.380844546006992,0.17996682549794962,1.1022801008160774,0.01941117787950606,6.252172475083327,29.277100758203545,1.1151382863140609,FALSE,1.804910425846648,0.6696629187748752,3.9816987481935655,NA,NA,NA,9.973492451294899,593.0059806613828,11
Kentucky,TRUE,2020-02-18,0.004088906721146514,0.07590445522106104,9.572808065363116e-5,150.57445858903543,0.002092940420560286,2.188383496396538e-4,0.002781341040097028,1.5914719590465994e-5,0.011451511543917292,1.7725196611581524e-4,22.12935388402682,112.88291564870747,5.196279356140808,0.2608220571628336,1.5037175126938982,0.02825647535924406,6.810673478562394,29.831007144787186,1.4065120857805238,FALSE,1.8246456822818156,0.6994486331910432,3.902465097450108,NA,NA,NA,16.90369632134233,651.713251386395,12
Kentucky,TRUE,2020-02-19,0.007696678362591006,0.11737518731210173,2.5570779642913725e-4,178.3922416107118,0.003376341481634534,4.0373236094297914e-4,0.004608365571297037,3.1326561705930796e-5,0.01743593276082244,2.9134407450065675e-4,25.74159723570382,140.21757841416326,6.194253337242776,0.3521165098199286,2.0289418639941434,0.03876430088103057,7.61963655401255,33.371699216776825,1.9046880465852367,FALSE,1.8574110534865313,0.7486226105708103,3.780319752557652,NA,NA,NA,20.705584144595868,719.1924424188858,13
Kentucky,TRUE,2020-02-20,0.013174562824556073,0.16249384077966716,5.847859684384362e-4,213.36765622924275,0.005071494187319288,7.152811432496105e-4,0.00719864816846401,5.9204469304698894e-5,0.025022862946346765,4.559896490043378e-4,28.833661961767504,174.339532064827,7.358621680439807,0.45884437091577734,2.6059758010312235,0.053542679150850786,8.78473419141533,37.30175116491685,2.3893030145101344,FALSE,1.9008423928472962,0.792991920879979,3.643287236858635,NA,NA,NA,27.033575651418147,804.5680576288889,14
Kentucky,TRUE,2020-02-21,0.021066477343987127,0.22106666564740401,0.0011819346238064782,250.96626617647073,0.007308025832738416,0.0011415315742754292,0.010630080319697435,1.0401025366995351e-4,0.03478654024560757,7.059951973073914e-4,34.700475382970296,203.6589880261285,8.454067719074736,0.5824509564553835,3.0557906251415083,0.07329431658523208,9.94006518435477,43.291474329945366,2.6836128643867516,FALSE,1.9494543807615703,0.8841950441988048,3.559049699387196,NA,NA,NA,32.778871778652245,944.8727442315712,15
Kentucky,TRUE,2020-02-22,0.03236095880828498,0.2960984342832724,0.002330860881161822,291.8621710842026,0.010394467646077156,0.0018042276776392718,0.014943748819414314,1.7572234806466583e-4,0.04698533556573461,0.0010955374005850271,40.53838886174887,262.45059167064716,10.056951514361181,0.6924761894175182,3.4836845839331407,0.09939646536738132,11.33732950308957,52.03981755149021,3.2847116513731063,FALSE,2.0057642994949036,0.9474936633371747,3.5176276109529017,NA,NA,NA,39.41495369668893,1157.0502395647045,16
Kentucky,TRUE,2020-02-23,0.04868637166990265,0.3710589135562854,0.004166512439259317,349.6621107964477,0.01364536620562843,0.00270553018926505,0.020118922785582277,2.8575788450821784e-4,0.061912760197257194,0.0016595164937651743,50.961774241723035,333.0351544791431,11.808093115193882,0.8404074693555099,4.083097903829562,0.12817975160070205,13.400431221385197,60.65399075424149,3.837901210253025,FALSE,2.064837829416928,1.0730715046506119,3.4002212103481346,NA,NA,NA,46.837401834748476,1337.117074821281,17
Kentucky,TRUE,2020-02-24,0.0691886705266682,0.4657058592300879,0.00690930453035015,410.2081536896409,0.017382304880754672,0.0038913858453157348,0.026072621940768623,4.4992223750204603e-4,0.0816809131710484,0.002463190088252027,59.93426751293081,422.08373925625466,14.794208950935154,0.9763663272281192,4.874344128788378,0.16856179317726694,15.423985525204458,72.89747663767493,4.55407553388692,FALSE,2.1219740253313537,1.1830950777967075,3.4027490555994753,NA,NA,NA,56.13191154216229,1552.4289593385786,18
Kentucky,TRUE,2020-02-25,0.09709043289686498,0.5830088491918279,0.011126860586156494,480.7156142643472,0.02169022997666712,0.005384741190391745,0.03266748938213579,6.892864913871395e-4,0.10595794803275282,0.0035108876227656375,72.01887591010575,525.7373408501435,18.103232955041605,1.1211216543252838,5.221049870596964,0.22968063569793387,18.287068013337283,88.63184769767034,5.35677775590389,FALSE,2.176600445500669,1.2951065863526972,3.348693803603554,NA,NA,NA,68.374245880648,1945.3616793553456,19
Kentucky,TRUE,2020-02-26,0.13126608758348135,0.7478059856155417,0.017201978161730073,570.6222476586674,0.02702838946843117,0.007341350080772385,0.039374927613182654,0.0010317822733639209,0.13068177823485755,0.004866983396125623,88.12627470783625,647.4327558339663,21.578131671840538,1.3221478818082524,6.029196685628838,0.2902145703880574,22.002147967407787,109.41196256578189,6.479092720293542,FALSE,2.2264475002164246,1.363476641057897,3.3237940455508714,NA,NA,NA,85.19680009648388,2411.306982934732,20
Kentucky,TRUE,2020-02-27,0.1730340658526331,0.9302061153328314,0.026421288791697313,693.8386587233035,0.03280213985378204,0.009824711430856801,0.04596685365251699,0.0014775265184146895,0.15717110244605773,0.006695777822092024,108.36601186071157,789.8046239891512,25.747403949632066,1.503975152786492,6.957741442766437,0.3680448760858482,26.333775913466738,130.34142863984638,7.145590094450267,FALSE,2.269476839577085,1.3815613748721027,3.2935168259756384,NA,NA,NA,108.34390091325977,2949.93376807988,21
Kentucky,TRUE,2020-02-28,0.22341616182238722,1.0983798771471747,0.0404793292981487,826.1716070685293,0.039691001622066346,0.012397898370463237,0.052434021231076586,0.002041836085604119,0.19064553854386312,0.009119951271243768,136.22809025312847,927.3879210209517,33.93383744146826,1.75346903946991,7.694571114319639,0.44391358731048425,31.494357666658125,159.30700947977212,8.470735148999132,FALSE,2.3054725148256816,1.4270160955657052,3.3587279471860527,NA,NA,NA,139.6060494006831,3601.1488839864096,22
Kentucky,TRUE,2020-02-29,0.2863227564447002,1.2444914315744509,0.06032502848468182,1015.0358626692408,0.047509982550503434,0.01563600450474336,0.059435995554226954,0.002804008305677258,0.23005056841850255,0.011807838791567457,175.2687192834947,1122.605262838085,40.864732289123616,2.011181639421762,9.070044632438591,0.49494673997686056,38.591635031831316,198.75836573227332,10.27643183844189,FALSE,2.33082344758518,1.5253834704848153,3.3618414196366366,NA,NA,NA,170.80043540887328,4384.986705640803,23
Kentucky,TRUE,2020-03-01,0.3597220674029422,1.3731660036966824,0.0875441461796033,1219.4985393416819,0.05567826060650798,0.0193683507765812,0.06873651856093271,0.003967475414103815,0.265680463419112,0.015027601827596238,218.98728446623738,1317.8739017859152,52.996474131092256,2.322318502614922,10.815064259940044,0.5930451362726308,46.395138955889585,247.43585677560816,12.521860816387978,FALSE,2.343817990508879,1.5677741549072182,3.2497304189355303,NA,NA,NA,194.96915824360713,5387.160869841338,24
Kentucky,TRUE,2020-03-02,0.44648927465466726,1.5322289518347922,0.12095345392740586,1494.4205579048287,0.06726164580335377,0.02370828667059309,0.07647950579828683,0.005648180359073677,0.29734971234897256,0.01878937349497011,276.51716038378174,1534.3393627506896,65.5504708093136,2.7552899735635785,13.03555805630036,0.7210766425557498,57.96109656125398,303.40841822233176,14.908956942618582,FALSE,2.3439691320849656,1.556476325545559,3.2094497460764044,NA,NA,NA,216.50095587881654,6651.503836933131,25
