state,date,cases.fitted,cases.fitted.hi,cases.fitted.lo,cum.incidence.est,deaths.fitted,deaths.fitted.hi,deaths.fitted.lo,infections.est,infections.est.hi,infections.est.lo,data.available,Rt,Rt.lo,Rt.hi,NaiveRt,NaiveRt.lo,NaiveRt.hi,cum.incidence.est.lo,cum.incidence.est.hi,index
Idaho,2020-05-22,36.920592458077124,56.956215296001076,24.574607658377936,24581.34550152738,1.6185609068079478,2.379037459238532,1.0985581209932,251.77135323744787,3155.941220210483,12.062401756462865,TRUE,1.0948242696127732,0.21396244481375554,2.351162838607951,0.8399256114512967,0.6988723232750095,0.9987949235603597,8465.944431880287,64933.54550704079,99
Idaho,2020-05-23,37.55154891913399,60.351545656993295,23.35358131666646,25326.95219769118,1.6412536089393428,2.4552622896092045,1.0956396697926598,251.71140633326348,3640.4279473930396,9.37256356322138,TRUE,1.1129702725350505,0.2021179031388035,2.540070394747644,NA,NA,NA,8522.951157233061,67073.73793880391,100
Idaho,2020-05-24,37.85242144992536,66.26101859489737,22.320865169929114,25587.449131303183,1.6647900498297519,2.5321059911858352,1.0879626055435279,269.8600161488837,4493.9388325830605,6.830741632626326,TRUE,1.1250882946876555,0.18979139580752646,2.632588381702837,NA,NA,NA,8567.063368193834,70053.138010258,101
Idaho,2020-05-25,38.83850394020941,72.22039204610192,21.280479803299098,25834.675095413095,1.6826049317223468,2.6422265341904927,1.0779081591623156,269.45787217611615,5028.178541490497,5.42999694849118,TRUE,NA,NA,NA,NA,NA,NA,8588.696216646267,74871.12472832418,102
Idaho,2020-05-26,39.19715532190429,77.8987798709165,19.61400001019718,26103.62537139732,1.7201827288562965,2.753488400421572,1.061857102994453,286.8144530718863,5608.542838791991,4.433906098046386,TRUE,NA,NA,NA,NA,NA,NA,8606.964939328065,78988.05699411964,103
Maryland,2020-02-06,6.0270143056610574e-9,8.736798687275222e-7,3.890419130705422e-11,4.562370289198387,1.6632112350438544e-12,8.943426560268635e-11,1.95704005203721e-14,4.562370289198387,49.780644019682576,0.10991833951805025,FALSE,NA,NA,NA,NA,NA,NA,0.010224732697835534,37.885577682929345,1
Maryland,2020-02-07,2.4435655042390566e-7,2.4800163194506235e-5,1.8153099464463e-9,9.589939212501676,7.832294250467708e-11,3.933211148470726e-9,1.024459634288153e-12,4.96823567976846,43.834415946608075,0.1299366646813884,FALSE,NA,NA,NA,NA,NA,NA,0.027090875467986657,74.12904031964655,2
Maryland,2020-02-08,3.7638318854888454e-6,2.894814803900652e-4,3.588618924688397e-8,15.13439127172649,1.4003485744566224e-9,6.52330613658888e-8,2.1040656789242953e-11,5.325519040226734,39.09969266547495,0.1636384705482061,FALSE,NA,NA,NA,NA,NA,NA,0.05479592537869266,105.21249398392307,3
Maryland,2020-02-09,2.9407921272267957e-5,0.0012560606039310022,3.5120133245274894e-7,20.79673266406011,1.3946323753274228e-8,5.68582524036258e-7,2.2937154678164758e-10,5.461600885440339,38.40875710331963,0.2074037163289077,FALSE,NA,NA,NA,NA,NA,NA,0.10160794072099591,131.8227160368931,4
Maryland,2020-02-10,1.378136355069571e-4,0.0037229574408994023,2.0556267277867974e-6,26.40404844014751,8.873044177581921e-8,3.281748911235948e-6,1.5949099474593725e-9,5.627711989712654,38.54136285990871,0.258102786760034,FALSE,NA,NA,NA,NA,NA,NA,0.18200944458517815,155.2744960455675,5
