state,date,cases.fitted,cases.fitted.hi,cases.fitted.lo,cum.incidence,deaths,deaths.diagnosed,deaths.diagnosed.hi,deaths.diagnosed.lo,deaths.fitted,deaths.fitted.hi,deaths.fitted.lo,deaths.hi,deaths.lo,diagnoses,diagnoses.hi,diagnoses.lo,infections,infections.hi,infections.lo,severe,severe.hi,severe.lo,symptomatic,symptomatic.hi,symptomatic.lo,data.available,Rt,Rt.lo,Rt.hi,NaiveRt,NaiveRt.lo,NaiveRt.hi,cum.incidence.lo,cum.incidence.hi,index
Michigan,2020-03-11,74.48316058917209,157.12543971459846,28.517222334430045,93624.05517758275,2.8255605098299394,2.1392355202024778,9.116320170102558,0.49781765328392386,0.2546694118122902,1.1772196205610537,0.08748550343037836,13.498190470584046,0.6119895382668563,107.756751918584,262.8950311916426,39.41394467695673,13197.455010672102,48445.60321135317,3943.448636650435,175.5201682839733,774.2580275927612,39.25946059079675,6519.331043041639,23768.6737322654,1503.5107885721177,TRUE,1.6239426529622385,0.884643965088165,2.74170725812448,3.438960028465508,3.2028964858884517,3.6863475807909376,15577.751510150212,289293.07942947216,39
Michigan,2020-03-12,111.48804266253049,244.28353243835545,41.143348862034784,108191.13500478574,3.8142046705603034,2.9252509792557317,12.202149986336906,0.6693407139527973,0.33395732523655225,1.4622429569093307,0.1251361441928465,18.292428815840587,0.7871199990564315,164.33218298896352,390.7352906645569,59.05351787353648,13713.618685953978,50410.2320313499,4359.653392947079,232.75529999962708,997.0216458473712,53.43242196344395,7604.502471289779,27411.83020182822,1910.5744303400697,TRUE,1.4722684042345686,0.808927045554395,2.513533597894,2.975876881850135,2.7899334695762836,3.169904364987873,18434.01294128113,330652.012860185,40
Michigan,2020-03-13,163.3949976970444,344.7535482336514,61.477060498652435,123339.19256353768,5.118175958480641,3.964704615252592,16.37936334569131,0.8814433791889258,0.43721967540296447,1.8017417885770195,0.17843051953420386,23.681280959058036,1.0764686091261424,239.28232913034677,554.3557211031689,92.11558875043974,14031.625694948736,50380.111555484254,4429.256696758495,304.9824222696933,1265.0078783618792,73.00194715912448,8519.420088327555,31125.04257642863,2186.176007427869,TRUE,1.356220885726031,0.745953382585334,2.28644279346169,2.5950943589838396,2.4462419884604505,2.7498661705520298,24037.912436518574,368765.16813263367,41
Michigan,2020-03-14,233.83559519771876,472.715933619746,93.98115138598041,138342.5751672412,6.882595449384374,5.264619786128598,21.61476986135571,1.1585867290201217,0.5871615614893944,2.243003789749382,0.26053440714341647,30.58700858968251,1.4733241179882193,324.9932402777009,735.4987320440557,137.395021901726,14162.47715882607,49917.27027417552,4468.339175738052,392.8885892888748,1515.931537712279,97.01785588737916,9379.563761419218,33388.57750424849,2562.8974605637486,TRUE,1.241646962926169,0.712324579458453,2.10589769891744,2.5404962921075804,2.4113855692552635,2.674135435253081,27444.5803895385,407613.2406881063,42
Michigan,2020-03-15,310.73534583141986,609.3810208494479,134.42582136909655,153192.25930512592,9.20563238084915,7.0046311005670745,27.52724469825997,1.563075174722754,0.782708945449269,2.766059372340348,0.37422393167675927,39.183394630033334,2.00777496470286,412.4689339152281,917.1216656773593,196.84530322938656,13811.762716820542,49282.89590941361,4412.151115016863,503.8996045808607,1831.0556649737614,126.46298191091104,10044.375377245377,35747.01513550101,2938.89422793651,TRUE,1.1406886412370432,0.691405432010313,1.97328708776351,2.351679335401377,2.241389418283581,2.4655292575918706,27125.386404578498,441540.21387983614,43
Michigan,2020-03-16,389.24242300833487,779.4408989656315,185.21247544819394,168443.21241065345,12.007044303739168,9.19098946901444,35.29169287311143,2.0567772610768875,1.0471178585631873,3.493743459792581,0.5365951389442618,50.40119186573994,2.610589603446504,506.80434744699505,1136.642085599106,268.51054232827596,13600.734152737772,48597.69167061639,4282.397550203777,619.1427366892885,2178.9770183970504,161.0719050654851,10439.312822984286,37959.58473016489,3313.698152760573,TRUE,1.0627453258318136,0.651321789435424,1.83588145023922,2.1784092846113587,2.083594283313141,2.2760580068298037,30863.245086715244,471745.62327771407,44
Michigan,2020-03-17,479.05650811837893,975.2274945870807,248.87263443689363,179998.0266550141,15.679515736224072,11.924778929032158,42.7986102257624,2.734246742147799,1.3976443318004779,4.400192346168777,0.7712492609658392,62.47191597755003,3.463771887088586,610.2031284210033,1361.6194726682997,338.9081321121299,12992.3110989308,46849.2934775127,4275.4416757064755,748.0327951778136,2469.9368158335933,201.64121413765133,10772.787930013663,38983.24749040151,3517.4696642336753,TRUE,1.0010466542311691,0.611411438656603,1.66467263007763,1.9773636421203227,1.8958233676727951,2.0612091437985245,34883.01328415062,501305.84298861073,45
Michigan,2020-03-18,576.509505231666,1168.8330175211918,320.80760122994786,190808.64793282095,20.018641563883293,15.217156925995218,52.62187005143792,3.7003341412751305,1.8845853490599709,5.491937924017871,1.0864895132758448,74.16228235480168,4.643024829007488,728.7885731689057,1589.693153286557,415.26023610893265,12351.27781022258,44538.859582434525,4161.981246303787,891.3450343684057,2780.2937589430144,252.33793630026418,10985.640293996723,40055.8791290609,3684.2941030619004,TRUE,0.9412604367382944,0.590371723073913,1.54773429832254,1.9093637426638,1.8361788892539699,1.9844678802923386,38932.38232351629,529738.5931985283,46
Michigan,2020-03-19,680.1733157730503,1459.151533167671,399.0824052794992,207151.98483531456,24.993031543429886,19.29555457846191,63.00556431977189,4.755386829267609,2.5299045581823236,6.865331750062669,1.5211885488939867,90.85294676628813,6.088238867109421,862.9893841301011,1903.9867451161958,494.71759403203214,11782.22788618554,39668.136113891655,4175.864115250573,1029.7417560802892,3178.064341739517,296.52116322712897,10941.866613502349,39670.6662624398,3624.4387150761513,TRUE,0.9080119604942358,0.557751885274183,1.45756567099887,1.6622328904139116,1.599283896831275,1.7268124333758275,42829.81596940935,559630.9631655052,47
Michigan,2020-03-20,794.8920339283413,1803.6393452315497,477.742121698524,219861.04115165287,31.00846702119471,24.12487655489434,73.13348738202917,6.3463487120734445,3.378221263159377,8.636168375829344,2.107690058066588,105.64650859131328,7.666030843895756,999.0154414212872,2190.828997279802,568.2019392738686,11290.073576788298,37580.06066529878,3954.8335396342204,1192.9791843587382,3613.1527911918806,347.0685487838564,10818.864623713758,40253.71952228666,3682.85871260366,TRUE,0.8718860012305324,0.538028263009334,1.35925191301004,1.4913758309996028,1.4358849357340524,1.5482783102370088,30555.624146235976,595670.6044423329,48
